"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.321023860E-1,3.728425596E-3,-2.663161140E-3,-1.331580617E-2
3.341026990E-1,5.326322280E-4,-5.326322280E-3,-1.438106969E-2
3.361030890E-1,2.663161140E-3,-5.858954508E-3,-1.544633508E-2
3.381026210E-1,2.130528912E-3,-4.261057824E-3,-1.491370238E-2
3.401028550E-1,2.130528912E-3,-4.261057824E-3,-1.651159860E-2
3.421040660E-1,2.663161140E-3,-5.858954508E-3,-1.384843793E-2
3.441048860E-1,2.663161140E-3,-3.195793368E-3,-1.491370238E-2
3.461046910E-1,2.130528912E-3,-5.326322280E-3,-1.544633508E-2
3.481045740E-1,2.130528912E-3,-3.728425596E-3,-1.544633508E-2
3.501054330E-1,1.065264456E-3,-1.065264456E-3,-1.597896591E-2
3.521063710E-1,3.728425596E-3,0.000000000E0,-1.757686399E-2
3.541073470E-1,4.261057824E-3,1.597896684E-3,-1.757686399E-2
3.561084020E-1,3.195793368E-3,1.065264456E-3,-1.917476021E-2
3.581089100E-1,3.195793368E-3,5.326322280E-4,-1.864212751E-2
3.601088710E-1,2.130528912E-3,5.858954508E-3,-2.077265643E-2
3.621085190E-1,2.130528912E-3,4.261057824E-3,-2.130528912E-2
3.641082460E-1,2.130528912E-3,4.261057824E-3,-2.450108156E-2
3.661073080E-1,4.793690052E-3,3.195793368E-3,-2.556634694E-2
3.681073080E-1,5.326322280E-3,0.000000000E0,-2.769687586E-2
3.701073860E-1,3.728425596E-3,0.000000000E0,-2.982740477E-2
3.721069170E-1,3.195793368E-3,5.326322280E-4,-3.089267015E-2
3.741063710E-1,2.130528912E-3,-5.326322280E-4,-2.876213938E-2
3.761061360E-1,4.261057824E-3,-1.065264456E-3,-3.142530099E-2
3.781060190E-1,2.130528912E-3,-3.195793368E-3,-3.142530099E-2
3.801058240E-1,2.663161140E-3,-4.261057824E-3,-3.089267015E-2
3.821065270E-1,1.065264456E-3,-4.261057824E-3,-3.249056637E-2
3.841071130E-1,4.261057824E-3,-3.195793368E-3,-3.036003746E-2
3.861078940E-1,4.261057824E-3,-6.391586736E-3,-3.195793182E-2
3.881080500E-1,3.195793368E-3,-5.326322280E-3,-3.089267015E-2
3.901077770E-1,4.261057824E-3,-4.793690052E-3,-2.982740477E-2
3.921079720E-1,4.793690052E-3,-4.261057824E-3,-2.982740477E-2
3.941075030E-1,4.261057824E-3,-4.793690052E-3,-2.822950855E-2
3.961072690E-1,2.663161140E-3,-2.130528912E-3,-2.663161233E-2
3.981070740E-1,2.130528912E-3,-5.326322280E-4,-2.450108156E-2
4.001070740E-1,1.597896684E-3,5.326322280E-4,-2.450108156E-2
4.021068390E-1,3.728425596E-3,0.000000000E0,-2.343581803E-2
4.041068390E-1,1.065264456E-3,1.597896684E-3,-2.290318534E-2
4.061067220E-1,2.663161140E-3,0.000000000E0,-2.183792181E-2
4.081061360E-1,3.728425596E-3,2.130528912E-3,-2.450108156E-2
4.101055890E-1,5.858954508E-3,5.326322280E-4,-2.077265643E-2
4.121052770E-1,3.195793368E-3,5.326322280E-4,-2.077265643E-2
4.141046520E-1,4.261057824E-3,2.130528912E-3,-2.077265643E-2
4.161041440E-1,1.597896684E-3,5.326322280E-4,-2.024002373E-2
4.181030110E-1,1.065264456E-3,0.000000000E0,-1.864212751E-2
4.201027380E-1,1.597896684E-3,-1.065264456E-3,-1.757686399E-2
4.221025820E-1,1.065264456E-3,5.326322280E-4,-1.704423130E-2
4.241025030E-1,2.663161140E-3,-2.663161140E-3,-1.651159860E-2
4.261023470E-1,4.261057824E-3,-5.858954508E-3,-1.597896591E-2
4.281025820E-1,1.597896684E-3,-6.391586736E-3,-1.491370238E-2
4.301023860E-1,2.663161140E-3,-7.456851192E-3,-1.438106969E-2
4.321024640E-1,0.000000000E0,-6.924218964E-3,-1.012001187E-2
4.341026600E-1,2.130528912E-3,-1.012001187E-2,-9.587380104E-3
4.361028550E-1,1.597896684E-3,-8.522115648E-3,-1.118527725E-2
4.381025030E-1,-1.597896684E-3,-1.065264456E-2,-7.989482954E-3
4.401023860E-1,2.663161140E-3,-9.587380104E-3,-6.391586736E-3
4.421018390E-1,3.728425596E-3,-1.225054078E-2,-5.326322280E-3
4.441014100E-1,0.000000000E0,-8.522115648E-3,-4.793690052E-3
4.461010190E-1,4.261057824E-3,-9.054748341E-3,-4.793690052E-3
4.481001210E-1,2.663161140E-3,-8.522115648E-3,-2.663161140E-3
4.501000030E-1,1.597896684E-3,-8.522115648E-3,-2.663161140E-3
4.521000820E-1,2.663161140E-3,-6.391586736E-3,-2.130528912E-3
4.540989490E-1,0.000000000E0,-5.326322280E-3,-1.065264456E-3
4.560989100E-1,5.326322280E-4,-6.924218964E-3,1.065264456E-3
4.580975030E-1,-1.065264456E-3,-3.728425596E-3,0.000000000E0
4.600962140E-1,0.000000000E0,-3.728425596E-3,3.728425596E-3
4.620946520E-1,5.326322280E-4,-1.065264456E-3,3.195793368E-3
4.640930500E-1,4.261057824E-3,-3.195793368E-3,3.195793368E-3
4.660913320E-1,4.793690052E-3,-2.130528912E-3,4.793690052E-3
4.680898080E-1,2.130528912E-3,-1.597896684E-3,9.054748341E-3
4.700893000E-1,1.597896684E-3,-3.195793368E-3,7.989482954E-3
4.720891440E-1,5.326322280E-4,-2.663161140E-3,1.065264456E-2
4.740886360E-1,-1.065264456E-3,-2.130528912E-3,1.278317347E-2
4.760884410E-1,5.326322280E-4,-5.326322280E-4,1.491370238E-2
4.780886750E-1,-1.065264456E-3,-1.597896684E-3,1.757686399E-2
