"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.095027323E1,1.939950109E0,-5.820000172E-1,9.847950935E0
1.095277362E1,1.870950103E0,-6.060000062E-1,9.846000671E0
1.095527415E1,1.810950041E0,-6.060000062E-1,9.838950157E0
1.095777446E1,1.756050110E0,-6.400500536E-1,9.826950073E0
1.096027483E1,1.687050104E0,-6.540000439E-1,9.846000671E0
1.096277514E1,1.632000089E0,-6.730500460E-1,9.834000587E0
1.096527545E1,1.540950060E0,-6.850500107E-1,9.826950073E0
1.096777599E1,1.489950061E0,-6.829500198E-1,9.819000244E0
1.097027631E1,1.431000113E0,-6.949500442E-1,9.823950768E0
1.097277669E1,1.384950042E0,-7.000500560E-1,9.811950684E0
1.097527700E1,1.330050111E0,-7.240500450E-1,9.814950943E0
1.097777754E1,1.252950072E0,-7.480500340E-1,9.799950600E0
1.098027785E1,1.195950031E0,-7.380000353E-1,9.802950859E0
1.098277826E1,1.146000028E0,-7.429500222E-1,9.802950859E0
1.098527857E1,1.057050109E0,-7.720500231E-1,9.786000252E0
1.098777911E1,9.970500469E-1,-7.639500499E-1,9.774000168E0
1.099027942E1,9.229500294E-1,-7.720500231E-1,9.775950432E0
1.099277979E1,8.560500145E-1,-7.720500231E-1,9.781050682E0
1.099528010E1,7.740000486E-1,-7.950000167E-1,9.781050682E0
1.099778064E1,6.840000153E-1,-7.999500632E-1,9.786000252E0
1.100028095E1,6.049500108E-1,-7.909500599E-1,9.763950348E0
1.100278126E1,5.140500069E-1,-8.050500154E-1,9.762000084E0
1.100528188E1,4.420500100E-1,-7.980000377E-1,9.769050598E0
1.100778219E1,3.670500219E-1,-8.100000620E-1,9.763950348E0
1.101028258E1,2.910000086E-1,-8.100000620E-1,9.763950348E0
1.101278289E1,2.119500041E-1,-8.149500489E-1,9.757050514E0
1.101528342E1,1.469999999E-1,-8.220000267E-1,9.760050774E0
1.101778373E1,7.095000148E-2,-8.410500288E-1,9.775950432E0
1.102028411E1,1.095000096E-2,-8.460000157E-1,9.775950432E0
1.102278442E1,-6.000000238E-2,-8.479500413E-1,9.769050598E0
1.102528473E1,-1.300500035E-1,-8.430000544E-1,9.751950264E0
1.102778525E1,-1.849500090E-1,-8.430000544E-1,9.772050858E0
1.103028556E1,-2.610000074E-1,-8.430000544E-1,9.757050514E0
1.103278595E1,-3.190500140E-1,-8.430000544E-1,9.769050598E0
1.103528626E1,-4.050000310E-1,-8.629500270E-1,9.766950607E0
1.103778679E1,-4.690500200E-1,-8.389500380E-1,9.762000084E0
1.104028710E1,-5.370000005E-1,-8.410500288E-1,9.750000000E0
1.104278748E1,-6.010500193E-1,-8.359500170E-1,9.751950264E0
1.104528779E1,-6.799500585E-1,-8.359500170E-1,9.766950607E0
1.104778833E1,-7.500000596E-1,-8.340000510E-1,9.786000252E0
1.105028871E1,-8.209500313E-1,-8.340000510E-1,9.778950691E0
1.105278902E1,-8.959500194E-1,-8.389500380E-1,9.787950516E0
1.105528933E1,-9.750000238E-1,-8.340000510E-1,9.762000084E0
1.105778986E1,-1.024950027E0,-8.220000267E-1,9.757050514E0
1.106029019E1,-1.090050101E0,-8.290500641E-1,9.787950516E0
1.106279058E1,-1.165950060E0,-8.340000510E-1,9.799950600E0
1.106529089E1,-1.207050085E0,-8.310000300E-1,9.796050072E0
1.106779142E1,-1.249950051E0,-8.220000267E-1,9.802950859E0
1.107029175E1,-1.300050020E0,-8.190000653E-1,9.799950600E0
1.107279213E1,-1.351050019E0,-8.190000653E-1,9.805050850E0
1.107529244E1,-1.390950084E0,-8.190000653E-1,9.822000504E0
1.107779298E1,-1.422000051E0,-8.170500398E-1,9.798000336E0
1.108029329E1,-1.486950040E0,-8.070000410E-1,9.811950684E0
1.108279367E1,-1.513050079E0,-7.980000377E-1,9.831000328E0
1.108529398E1,-1.576050043E0,-7.860000134E-1,9.823950768E0
1.108779452E1,-1.621050119E0,-7.789500356E-1,9.811950684E0
1.109029482E1,-1.651950121E0,-7.669500113E-1,9.831000328E0
1.109279521E1,-1.711950064E0,-7.549500465E-1,9.838950157E0
1.109529552E1,-1.762050033E0,-7.480500340E-1,9.835950851E0
1.109779605E1,-1.815000057E0,-7.399500608E-1,9.838950157E0
1.110029646E1,-1.851000071E0,-7.279500365E-1,9.834000587E0
1.110279677E1,-1.911000133E0,-7.240500450E-1,9.843000412E0
1.110529730E1,-1.930050135E0,-7.090500593E-1,9.865050316E0
1.110779761E1,-1.978050113E0,-7.039500475E-1,9.870000839E0
1.111029799E1,-2.019000053E0,-6.900000572E-1,9.877050400E0
1.111279833E1,-2.047049999E0,-6.760500073E-1,9.877050400E0
1.111529887E1,-2.041949987E0,-6.829500198E-1,9.874950409E0
1.111779918E1,-2.065950155E0,-6.690000296E-1,9.877050400E0
1.112029956E1,-2.098050117E0,-6.540000439E-1,9.891000748E0
1.112279988E1,-2.104950190E0,-6.450000405E-1,9.901050568E0
1.112530042E1,-2.116950035E0,-6.450000405E-1,9.886950493E0
1.112780073E1,-2.148000002E0,-6.040500402E-1,9.889050484E0
1.113030104E1,-2.152950048E0,-5.920500159E-1,9.891000748E0
1.113280144E1,-2.169000149E0,-5.800500512E-1,9.906000137E0
1.113530175E1,-2.179050207E0,-5.700000525E-1,9.894000053E0
1.113780228E1,-2.197950125E0,-5.509500504E-1,9.894000053E0
1.114030259E1,-2.227050066E0,-5.200500488E-1,9.895950317E0
1.114280297E1,-2.251049995E0,-5.230500102E-1,9.918000221E0
1.114530350E1,-2.257950068E0,-4.750500321E-1,9.903000832E0
1.114780381E1,-2.287050009E0,-4.600500166E-1,9.903000832E0
1.115030412E1,-2.293950081E0,-4.530000091E-1,9.906000137E0
1.115280450E1,-2.313000202E0,-4.320000112E-1,9.906000137E0
1.115530481E1,-2.320050001E0,-4.120500088E-1,9.913050652E0
1.115780535E1,-2.349000216E0,-4.050000310E-1,9.913050652E0
1.116030566E1,-2.344050169E0,-3.739500046E-1,9.919950485E0
1.116280603E1,-2.361000061E0,-3.600000143E-1,9.922050476E0
1.116530634E1,-2.337000132E0,-3.379500210E-1,9.906000137E0
1.116780688E1,-2.337000132E0,-3.289500177E-1,9.922050476E0
1.117030719E1,-2.326950073E0,-3.120000064E-1,9.930000305E0
1.117280757E1,-2.305950165E0,-2.970000207E-1,9.915000916E0
1.117530790E1,-2.296050072E0,-2.740500271E-1,9.919950485E0
1.117780843E1,-2.289000034E0,-2.590500116E-1,9.919950485E0
1.118030874E1,-2.301000118E0,-2.350500077E-1,9.927000046E0
1.118280912E1,-2.299050093E0,-2.070000172E-1,9.937050819E0
1.118530945E1,-2.269950151E0,-1.870500147E-1,9.919950485E0
1.118780999E1,-2.281949997E0,-1.609500051E-1,9.922050476E0
1.119031030E1,-2.272050142E0,-1.350000054E-1,9.906000137E0
1.119281068E1,-2.301000118E0,-1.159500033E-1,9.925050735E0
1.119531122E1,-2.299050093E0,-7.995000482E-2,9.922050476E0
1.119781155E1,-2.281949997E0,-5.295000225E-2,9.915000916E0
1.120031194E1,-2.301000118E0,-4.095000029E-2,9.906000137E0
1.120281225E1,-2.284050226E0,-2.205000073E-2,9.906000137E0
1.120531281E1,-2.277000189E0,6.000000052E-3,9.918000221E0
1.120781312E1,-2.263050079E0,2.700000070E-2,9.925050735E0
1.121031350E1,-2.256000042E0,7.304999977E-2,9.915000916E0
1.121281381E1,-2.236050129E0,6.495000422E-2,9.913050652E0
1.121531435E1,-2.197950125E0,9.900000691E-2,9.913050652E0
1.121781466E1,-2.173950195E0,1.129500046E-1,9.894000053E0
1.122031496E1,-2.152950048E0,1.300500035E-1,9.898050308E0
1.122281534E1,-2.140950203E0,1.560000032E-1,9.891000748E0
1.122531566E1,-2.095050097E0,1.759500057E-1,9.895950317E0
1.122781621E1,-2.086050034E0,2.140500098E-1,9.898050308E0
1.123031652E1,-2.077950001E0,2.070000172E-1,9.879000664E0
1.123281690E1,-2.052000046E0,2.500500083E-1,9.898050308E0
1.123531721E1,-2.047049999E0,2.830500007E-1,9.886950493E0
1.123781776E1,-2.040000200E0,2.929500043E-1,9.871950150E0
1.124031807E1,-2.014050007E0,3.169500232E-1,9.886950493E0
1.124281845E1,-1.999050140E0,3.720000088E-1,9.874950409E0
1.124531876E1,-1.992000103E0,3.790500164E-1,9.870000839E0
1.124781930E1,-1.980000138E0,4.050000310E-1,9.853050232E0
1.125031969E1,-1.948950052E0,4.270500243E-1,9.846000671E0
1.125282000E1,-1.924950123E0,4.459500313E-1,9.841050148E0
1.125532053E1,-1.903950095E0,4.770000279E-1,9.841050148E0
1.125782084E1,-1.882050037E0,4.890000224E-1,9.838950157E0
1.126032122E1,-1.843950033E0,5.179499984E-1,9.838950157E0
1.126282153E1,-1.801050067E0,5.320500135E-1,9.846000671E0
1.126532207E1,-1.777050138E0,5.509500504E-1,9.846000671E0
1.126782238E1,-1.726050138E0,5.629500151E-1,9.829050064E0
1.127032268E1,-1.686000109E0,5.800500512E-1,9.829050064E0
1.127282306E1,-1.642950058E0,6.090000272E-1,9.829050064E0
1.127532337E1,-1.614000082E0,6.210000515E-1,9.834000587E0
1.127782391E1,-1.582950115E0,6.349500418E-1,9.817050934E0
1.128032420E1,-1.542000055E0,6.589500308E-1,9.823950768E0
1.128282458E1,-1.518000126E0,6.930000186E-1,9.799950600E0
1.128532489E1,-1.474950075E0,7.090500593E-1,9.814950943E0
1.128782543E1,-1.453950047E0,7.260000110E-1,9.790950775E0
1.129032571E1,-1.417950034E0,7.530000210E-1,9.787950516E0
1.129282609E1,-1.389000058E0,7.840500474E-1,9.796050072E0
1.129532663E1,-1.357950091E0,8.029500246E-1,9.790950775E0
1.129782694E1,-1.321950078E0,8.200500607E-1,9.787950516E0
1.130032732E1,-1.279050112E0,8.410500288E-1,9.784050941E0
1.130282764E1,-1.240050077E0,8.410500288E-1,9.781050682E0
1.130532817E1,-1.188000083E0,8.770500422E-1,9.793050766E0
1.130782848E1,-1.149000049E0,8.749500513E-1,9.760050774E0
1.131032887E1,-1.081950068E0,8.910000324E-1,9.793050766E0
1.131282917E1,-1.023000002E0,8.839500546E-1,9.774000168E0
1.131532970E1,-9.559500217E-1,9.079500437E-1,9.763950348E0
1.131783001E1,-9.120000601E-1,9.250500202E-1,9.766950607E0
1.132033040E1,-8.449500203E-1,9.270000458E-1,9.778950691E0
1.132283070E1,-7.759500146E-1,9.319500327E-1,9.769050598E0
1.132533124E1,-7.260000110E-1,9.610500336E-1,9.763950348E0
1.132783155E1,-6.850500107E-1,9.660000205E-1,9.760050774E0
1.133033193E1,-6.300000548E-1,9.799500704E-1,9.769050598E0
1.133283224E1,-5.719500184E-1,9.900000691E-1,9.751950264E0
1.133533258E1,-5.250000358E-1,9.940500259E-1,9.750000000E0
1.133783312E1,-4.740000367E-1,1.006049991E0,9.750000000E0
1.134033350E1,-4.189500213E-1,1.011000037E0,9.742950439E0
1.134283381E1,-3.670500219E-1,1.023000002E0,9.739950180E0
1.134533432E1,-3.109500110E-1,1.045050025E0,9.738000870E0
1.134783463E1,-2.490000129E-1,1.039950013E0,9.745050430E0
1.135033501E1,-1.819500029E-1,1.048950076E0,9.733050346E0
1.135283532E1,-1.300500035E-1,1.042050004E0,9.730950356E0
1.135533584E1,-5.100000277E-2,1.036949992E0,9.757050514E0
1.135783615E1,1.995000057E-2,1.051950097E0,9.754950523E0
1.136033653E1,9.900000691E-2,1.059000015E0,9.742950439E0
1.136283684E1,1.930500120E-1,1.047000051E0,9.754950523E0
1.136533737E1,2.410500050E-1,1.036949992E0,9.754950523E0
1.136783768E1,3.439500034E-1,1.036949992E0,9.762000084E0
1.137033806E1,4.129500091E-1,1.033050060E0,9.757050514E0
1.137283837E1,4.729500115E-1,1.033050060E0,9.762000084E0
1.137533891E1,5.470499992E-1,1.042050004E0,9.742950439E0
1.137783923E1,6.049500108E-1,1.023000002E0,9.769050598E0
1.138033962E1,6.810000539E-1,1.030050039E0,9.760050774E0
1.138283992E1,7.339500189E-1,1.035000086E0,9.772050858E0
1.138534023E1,8.080500364E-1,1.014000058E0,9.774000168E0
1.138784079E1,8.650500178E-1,1.023000002E0,9.766950607E0
1.139034118E1,9.160500169E-1,1.011000037E0,9.774000168E0
1.139284149E1,9.730500579E-1,1.006049991E0,9.775950432E0
1.139534202E1,1.039950013E0,9.799500704E-1,9.775950432E0
1.139784232E1,1.105050087E0,9.919500351E-1,9.787950516E0
1.140034270E1,1.143000007E0,9.700500369E-1,9.778950691E0
1.140284301E1,1.239000082E0,9.660000205E-1,9.793050766E0
1.140534354E1,1.323000073E0,9.469500184E-1,9.817050934E0
1.140784385E1,1.384950042E0,9.130500555E-1,9.802950859E0
1.141034423E1,1.476000071E0,9.180000424E-1,9.808050156E0
1.141284454E1,1.531050086E0,8.749500513E-1,9.819000244E0
1.141534508E1,1.609950066E0,8.890500665E-1,9.810000420E0
1.141784539E1,1.681950092E0,8.479500413E-1,9.841050148E0
1.142034576E1,1.732050061E0,8.340000510E-1,9.838950157E0
1.142284607E1,1.804050088E0,8.320500255E-1,9.847950935E0
1.142534638E1,1.858950138E0,8.170500398E-1,9.847950935E0
1.142784692E1,1.912050128E0,7.930500507E-1,9.847950935E0
1.143034724E1,1.969050050E0,7.999500632E-1,9.855000496E0
1.143284762E1,2.002950191E0,7.600500584E-1,9.867000580E0
1.143534793E1,2.046000004E0,7.500000596E-1,9.867000580E0
1.143784847E1,2.077050209E0,7.330500484E-1,9.879000664E0
1.144034884E1,2.130000114E0,7.309500575E-1,9.870000839E0
1.144284915E1,2.175000191E0,7.090500593E-1,9.877050400E0
1.144534969E1,2.230050087E0,6.709500551E-1,9.895950317E0
1.144785000E1,2.254050016E0,6.619500518E-1,9.889050484E0
1.145035038E1,2.299950123E0,6.450000405E-1,9.895950317E0
1.145285070E1,2.359050035E0,6.210000515E-1,9.913050652E0
1.145535124E1,2.380950212E0,5.899500251E-1,9.906000137E0
1.145785155E1,2.436000109E0,5.490000248E-1,9.910050392E0
1.146035193E1,2.494050026E0,5.370000005E-1,9.906000137E0
1.146285227E1,2.508000135E0,5.179499984E-1,9.927000046E0
1.146535280E1,2.551050186E0,4.870500267E-1,9.910050392E0
1.146785311E1,2.593950033E0,4.579500258E-1,9.931950569E0
1.147035350E1,2.608050108E0,4.410000145E-1,9.931950569E0
1.147285381E1,2.623050213E0,4.290000200E-1,9.925050735E0
1.147535432E1,2.649000168E0,4.170000255E-1,9.949050903E0
1.147785463E1,2.664000034E0,3.910500109E-1,9.943950653E0
1.148035501E1,2.661000013E0,3.790500164E-1,9.931950569E0
1.148285532E1,2.686950207E0,3.720000088E-1,9.954000473E0
1.148535586E1,2.686950207E0,3.340500295E-1,9.943950653E0
1.148785617E1,2.674950123E0,3.259500265E-1,9.939000130E0
1.149035655E1,2.692050219E0,3.070500195E-1,9.937050819E0
1.149285686E1,2.704050064E0,2.950500250E-1,9.937050819E0
1.149535738E1,2.707050085E0,2.569500208E-1,9.939000130E0
1.149785770E1,2.704050064E0,2.280000150E-1,9.949050903E0
1.150035808E1,2.701950073E0,2.260500044E-1,9.939000130E0
1.150285839E1,2.721000195E0,1.950000077E-1,9.970050812E0
1.150535892E1,2.695050240E0,1.639500111E-1,9.946050644E0
1.150785921E1,2.721000195E0,1.369500011E-1,9.954000473E0
1.151035960E1,2.716050148E0,1.230000034E-1,9.954000473E0
1.151285991E1,2.709000111E0,8.895000070E-2,9.955950737E0
1.151536044E1,2.698950052E0,6.105000153E-2,9.951000214E0
1.151786076E1,2.668050051E0,4.095000029E-2,9.958050728E0
1.152036107E1,2.673000097E0,3.000000119E-2,9.942000389E0
1.152286145E1,2.635050058E0,1.050000079E-3,9.946050644E0
1.152536176E1,2.601000071E0,-4.950000439E-3,9.937050819E0
1.152786229E1,2.569950104E0,-1.995000057E-2,9.939000130E0
1.153036260E1,2.548950195E0,-3.405000269E-2,9.937050819E0
1.153286298E1,2.497950077E0,-4.095000029E-2,9.931950569E0
1.153536329E1,2.491050005E0,-7.200000435E-2,9.919950485E0
1.153786382E1,2.449950218E0,-7.200000435E-2,9.930000305E0
1.154036420E1,2.415000200E0,-1.039500013E-1,9.918000221E0
1.154286474E1,2.371050119E0,-1.080000028E-1,9.903000832E0
1.154536505E1,2.359050035E0,-1.440000087E-1,9.895950317E0
1.154786541E1,2.319000006E0,-1.660500020E-1,9.883950233E0
1.155036572E1,2.275950193E0,-2.070000172E-1,9.906000137E0
1.155286603E1,2.236950159E0,-2.160000056E-1,9.894000053E0
1.155536656E1,2.211000204E0,-2.520000041E-1,9.898050308E0
1.155786687E1,2.163000107E0,-2.500500083E-1,9.913050652E0
1.156036723E1,2.127000093E0,-2.860500216E-1,9.889050484E0
1.156286754E1,2.091000080E0,-2.880000174E-1,9.883950233E0
1.156536807E1,2.038950205E0,-3.240000010E-1,9.877050400E0
1.156786838E1,1.986000061E0,-3.289500177E-1,9.867000580E0
1.157036876E1,1.939950109E0,-3.450000286E-1,9.874950409E0
1.157286906E1,1.885050058E0,-3.790500164E-1,9.867000580E0
1.157536960E1,1.837950110E0,-3.790500164E-1,9.867000580E0
1.157786991E1,1.785000086E0,-3.880500197E-1,9.843000412E0
1.158037028E1,1.702950120E0,-4.030500054E-1,9.841050148E0
1.158287059E1,1.672050118E0,-4.170000255E-1,9.826950073E0
1.158537113E1,1.609950066E0,-4.120500088E-1,9.838950157E0
1.158787144E1,1.557000041E0,-4.440000355E-1,9.826950073E0
1.159037182E1,1.488000035E0,-4.579500258E-1,9.822000504E0
1.159287212E1,1.441950083E0,-4.819500148E-1,9.829050064E0
1.159537266E1,1.395000100E0,-5.130000114E-1,9.826950073E0
1.159787297E1,1.336950064E0,-5.149500370E-1,9.819000244E0
1.160037335E1,1.287000060E0,-5.370000005E-1,9.805050850E0
1.160287365E1,1.240950108E0,-5.629500151E-1,9.826950073E0
1.160537419E1,1.170000076E0,-6.109500527E-1,9.811950684E0
1.160787450E1,1.131000042E0,-5.970000029E-1,9.814950943E0
1.161037488E1,1.078950047E0,-6.400500536E-1,9.802950859E0
1.161287518E1,1.009050012E0,-6.330000162E-1,9.798000336E0
1.161537572E1,9.610500336E-1,-6.370500326E-1,9.802950859E0
1.161787603E1,9.109500647E-1,-6.589500308E-1,9.805050850E0
1.162037641E1,8.389500380E-1,-6.829500198E-1,9.787950516E0
1.162287671E1,7.669500113E-1,-6.850500107E-1,9.799950600E0
1.162537724E1,7.189500332E-1,-7.039500475E-1,9.772050858E0
1.162787755E1,6.619500518E-1,-7.260000110E-1,9.769050598E0
1.163037794E1,5.929500461E-1,-7.189500332E-1,9.775950432E0
1.163287848E1,5.329500437E-1,-7.330500484E-1,9.775950432E0
1.163537879E1,4.920000136E-1,-7.600500584E-1,9.775950432E0
1.163787910E1,4.369500279E-1,-7.399500608E-1,9.778950691E0
1.164037948E1,3.910500109E-1,-7.759500146E-1,9.766950607E0
1.164288002E1,3.439500034E-1,-7.950000167E-1,9.757050514E0
1.164538033E1,2.809500098E-1,-8.050500154E-1,9.778950691E0
1.164788072E1,2.430000156E-1,-8.050500154E-1,9.790950775E0
1.165038103E1,1.759500057E-1,-8.530500531E-1,9.784050941E0
1.165288133E1,1.260000020E-1,-8.530500531E-1,9.775950432E0
1.165538187E1,7.304999977E-2,-8.719500303E-1,9.787950516E0
1.165788217E1,2.295000106E-2,-8.839500546E-1,9.786000252E0
1.166038256E1,-3.900000080E-2,-8.940000534E-1,9.778950691E0
1.166288287E1,-9.795000404E-2,-9.130500555E-1,9.787950516E0
1.166538340E1,-1.270500124E-1,-9.150000215E-1,9.766950607E0
1.166788371E1,-2.110500038E-1,-9.150000215E-1,9.784050941E0
1.167038411E1,-2.710500062E-1,-9.319500327E-1,9.766950607E0
1.167288442E1,-2.920500040E-1,-9.010500312E-1,9.772050858E0
1.167538496E1,-3.589500189E-1,-9.220500588E-1,9.784050941E0
1.167788526E1,-4.099500179E-1,-9.250500202E-1,9.772050858E0
1.168038565E1,-4.530000091E-1,-9.420000315E-1,9.796050072E0
1.168288596E1,-5.050500035E-1,-9.319500327E-1,9.787950516E0
1.168538649E1,-5.440500379E-1,-9.580500722E-1,9.798000336E0
1.168788688E1,-6.010500193E-1,-9.559500217E-1,9.796050072E0
1.169038719E1,-6.390000582E-1,-9.490500689E-1,9.787950516E0
1.169288773E1,-6.730500460E-1,-9.490500689E-1,9.796050072E0
1.169538804E1,-7.260000110E-1,-9.580500722E-1,9.808050156E0
1.169788835E1,-7.519500256E-1,-9.510000348E-1,9.796050072E0
1.170038872E1,-7.999500632E-1,-9.730500579E-1,9.796050072E0
1.170288903E1,-8.430000544E-1,-9.679500461E-1,9.796050072E0
1.170538957E1,-9.030000567E-1,-9.750000238E-1,9.802950859E0
1.170788988E1,-9.510000348E-1,-9.799500704E-1,9.838950157E0
1.171039028E1,-9.769500494E-1,-9.700500369E-1,9.819000244E0
1.171289059E1,-1.024950027E0,-9.559500217E-1,9.799950600E0
1.171539113E1,-1.075049996E0,-9.610500336E-1,9.817050934E0
1.171789144E1,-1.132950068E0,-9.559500217E-1,9.834000587E0
1.172039182E1,-1.188000083E0,-9.390000701E-1,9.822000504E0
1.172289215E1,-1.213950038E0,-9.390000701E-1,9.831000328E0
1.172539268E1,-1.252050042E0,-9.319500327E-1,9.826950073E0
1.172789299E1,-1.288050056E0,-9.060000181E-1,9.834000587E0
1.173039338E1,-1.351050019E0,-8.980500698E-1,9.823950768E0
1.173289368E1,-1.386000037E0,-8.959500194E-1,9.843000412E0
1.173539422E1,-1.410000086E0,-8.839500546E-1,9.826950073E0
1.173789453E1,-1.441950083E0,-8.940000534E-1,9.843000412E0
1.174039491E1,-1.486950040E0,-8.839500546E-1,9.850950241E0
1.174289522E1,-1.498950124E0,-8.670000434E-1,9.870000839E0
1.174539576E1,-1.549050093E0,-8.460000157E-1,9.855000496E0
1.174789607E1,-1.590000033E0,-8.650500178E-1,9.871950150E0
1.175039645E1,-1.621050119E0,-8.479500413E-1,9.867000580E0
1.175289676E1,-1.645050049E0,-8.340000510E-1,9.862950325E0
1.175539731E1,-1.699950099E0,-8.190000653E-1,9.865050316E0
1.175789762E1,-1.719000101E0,-8.029500246E-1,9.871950150E0
1.176039800E1,-1.779000044E0,-7.759500146E-1,9.882000923E0
1.176289832E1,-1.810050130E0,-7.669500113E-1,9.874950409E0
1.176539887E1,-1.840950131E0,-7.480500340E-1,9.895950317E0
1.176789918E1,-1.879950047E0,-7.189500332E-1,9.871950150E0
1.177039956E1,-1.918050051E0,-7.000500560E-1,9.891000748E0
1.177289987E1,-1.948950052E0,-6.880500317E-1,9.877050400E0
1.177540041E1,-1.987050056E0,-6.640500426E-1,9.895950317E0
1.177790071E1,-2.023050070E0,-6.370500326E-1,9.903000832E0
1.178040110E1,-2.044950008E0,-6.139500141E-1,9.898050308E0
1.178290141E1,-2.065950155E0,-6.060000062E-1,9.894000053E0
1.178540195E1,-2.092950106E0,-5.779500008E-1,9.906000137E0
1.178790226E1,-2.116950035E0,-5.700000525E-1,9.903000832E0
1.179040264E1,-2.137950182E0,-5.460000038E-1,9.913050652E0
1.179290318E1,-2.169000149E0,-5.230500102E-1,9.915000916E0
1.179540349E1,-2.185950041E0,-4.909500182E-1,9.915000916E0
1.179790387E1,-2.215050220E0,-4.650000334E-1,9.907950401E0
1.180040418E1,-2.229000092E0,-4.510500133E-1,9.906000137E0
1.180290472E1,-2.260050058E0,-4.360500276E-1,9.913050652E0
1.180540500E1,-2.281949997E0,-4.150500298E-1,9.915000916E0
1.180790531E1,-2.314950228E0,-4.080000222E-1,9.913050652E0
1.181040569E1,-2.338950157E0,-3.670500219E-1,9.919950485E0
1.181290600E1,-2.368050098E0,-3.499500155E-1,9.913050652E0
1.181540654E1,-2.370000124E0,-3.190500140E-1,9.922050476E0
1.181790684E1,-2.410950184E0,-2.860500216E-1,9.922050476E0
1.182040722E1,-2.416050196E0,-2.590500116E-1,9.937050819E0
1.182290753E1,-2.430000067E0,-2.209500074E-1,9.915000916E0
1.182540807E1,-2.446950197E0,-2.110500038E-1,9.927000046E0
1.182790838E1,-2.457000017E0,-1.920000017E-1,9.915000916E0
1.183040875E1,-2.454000235E0,-1.489500105E-1,9.930000305E0
1.183290906E1,-2.469000101E0,-1.270500124E-1,9.919950485E0
1.183540959E1,-2.473050117E0,-1.009500027E-1,9.918000221E0
1.183790998E1,-2.470950127E0,-6.795000285E-2,9.913050652E0
1.184041030E1,-2.473050117E0,-4.800000042E-2,9.930000305E0
1.184291084E1,-2.481000185E0,-1.005000062E-2,9.915000916E0
1.184541115E1,-2.476050138E0,1.005000062E-2,9.919950485E0
1.184791153E1,-2.473050117E0,1.500000060E-2,9.910050392E0
1.185041184E1,-2.476050138E0,4.605000094E-2,9.907950401E0
1.185291238E1,-2.469000101E0,8.700000495E-2,9.891000748E0
1.185541269E1,-2.481000185E0,9.705000371E-2,9.889050484E0
1.185791300E1,-2.476050138E0,1.319999993E-1,9.898050308E0
1.186041340E1,-2.469000101E0,1.469999999E-1,9.910050392E0
1.186291371E1,-2.449050188E0,1.950000077E-1,9.882000923E0
1.186541425E1,-2.437950134E0,2.140500098E-1,9.913050652E0
1.186791456E1,-2.428050041E0,2.550000250E-1,9.910050392E0
1.187041495E1,-2.422950029E0,2.790000141E-1,9.883950233E0
1.187291526E1,-2.422950029E0,2.980500162E-1,9.903000832E0
1.187541580E1,-2.382000208E0,3.360000253E-1,9.879000664E0
1.187791611E1,-2.353950024E0,3.529500067E-1,9.883950233E0
1.188041648E1,-2.314950228E0,3.810000122E-1,9.867000580E0
1.188291679E1,-2.290950060E0,4.170000255E-1,9.862950325E0
1.188541732E1,-2.265000105E0,4.290000200E-1,9.865050316E0
1.188791771E1,-2.233950138E0,4.459500313E-1,9.847950935E0
1.189041802E1,-2.205000162E0,4.680000246E-1,9.862950325E0
1.189291855E1,-2.172000170E0,4.870500267E-1,9.853050232E0
1.189541886E1,-2.124000072E0,5.160000324E-1,9.859950066E0
1.189791924E1,-2.098050117E0,5.440500379E-1,9.850950241E0
1.190041956E1,-2.088000059E0,5.470499992E-1,9.831000328E0
1.190292011E1,-2.031000137E0,5.869500041E-1,9.843000412E0
1.190542042E1,-1.995000124E0,5.989500284E-1,9.831000328E0
1.190792080E1,-1.954050064E0,6.300000548E-1,9.823950768E0
1.191042111E1,-1.906050086E0,6.469500065E-1,9.826950073E0
1.191292164E1,-1.861050129E0,6.690000296E-1,9.822000504E0
1.191542195E1,-1.807950139E0,6.780000329E-1,9.814950943E0
1.191792234E1,-1.767000079E0,7.090500593E-1,9.817050934E0
1.192042265E1,-1.707000136E0,7.240500450E-1,9.805050850E0
1.192292295E1,-1.666950107E0,7.570500374E-1,9.787950516E0
1.192542349E1,-1.606950045E0,7.770000100E-1,9.796050072E0
1.192792380E1,-1.549050093E0,7.840500474E-1,9.798000336E0
1.193042418E1,-1.462950110E0,8.029500246E-1,9.784050941E0
1.193292449E1,-1.417950034E0,8.290500641E-1,9.796050072E0
1.193542502E1,-1.354950070E0,8.269500136E-1,9.774000168E0
1.193792541E1,-1.281000018E0,8.530500531E-1,9.787950516E0
1.194042572E1,-1.233000040E0,8.629500270E-1,9.781050682E0
1.194292626E1,-1.153950095E0,8.770500422E-1,9.786000252E0
1.194542656E1,-1.081950068E0,8.820000291E-1,9.787950516E0
1.194792687E1,-1.030050039E0,8.910000324E-1,9.774000168E0
1.195042725E1,-9.600000381E-1,8.869500160E-1,9.772050858E0
1.195292756E1,-8.959500194E-1,9.270000458E-1,9.754950523E0
1.195542810E1,-8.290500641E-1,9.349500537E-1,9.762000084E0
1.195792840E1,-7.570500374E-1,9.349500537E-1,9.754950523E0
1.196042878E1,-6.730500460E-1,9.469500184E-1,9.750000000E0
