"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.066542890E-1,-1.374999993E-4,-5.499999970E-4,-3.712499980E-3
4.091549030E-1,-1.374999993E-4,-1.649999991E-3,-5.774999969E-3
4.116552130E-1,9.624999948E-4,-1.649999991E-3,-6.874999963E-3
4.141555970E-1,-1.374999993E-4,-5.499999970E-4,-7.974999957E-3
4.166561340E-1,9.624999948E-4,-5.499999970E-4,-6.874999963E-3
4.191565200E-1,-1.374999993E-4,5.499999970E-4,-9.074999951E-3
4.216570570E-1,-1.374999993E-4,5.499999970E-4,-1.003750041E-2
4.241574580E-1,9.624999948E-4,-5.499999970E-4,-1.113750041E-2
4.266579950E-1,-1.374999993E-4,-5.499999970E-4,-1.113750041E-2
4.291583810E-1,9.624999948E-4,-5.499999970E-4,-1.223750040E-2
4.316589180E-1,-1.374999993E-4,5.499999970E-4,-1.333750039E-2
4.341593050E-1,-1.374999993E-4,-5.499999970E-4,-1.429999992E-2
4.366598410E-1,-2.199999988E-3,1.649999991E-3,-1.649999991E-2
4.391602280E-1,-1.374999993E-4,-1.649999991E-3,-1.649999991E-2
4.416607640E-1,-2.199999988E-3,-5.499999970E-4,-1.759999990E-2
4.441610740E-1,-1.374999993E-4,-5.499999970E-4,-1.649999991E-2
4.466616870E-1,-1.374999993E-4,-5.499999970E-4,-1.759999990E-2
4.491619970E-1,-1.374999993E-4,1.649999991E-3,-1.856249943E-2
4.516626100E-1,9.624999948E-4,-1.649999991E-3,-1.966249943E-2
4.541629000E-1,-1.374999993E-4,-5.499999970E-4,-1.856249943E-2
4.566632850E-1,-1.099999994E-3,-2.612499986E-3,-1.759999990E-2
4.591638210E-1,9.624999948E-4,-5.499999970E-4,-1.649999991E-2
4.616642080E-1,-1.099999994E-3,5.499999970E-4,-1.649999991E-2
4.641647450E-1,2.062499989E-3,5.499999970E-4,-1.429999992E-2
4.666651320E-1,2.062499989E-3,-5.499999970E-4,-1.429999992E-2
4.691656680E-1,-1.374999993E-4,-5.499999970E-4,-1.333750039E-2
4.716660550E-1,-1.374999993E-4,-5.499999970E-4,-1.429999992E-2
4.741665910E-1,-1.099999994E-3,5.499999970E-4,-1.333750039E-2
4.766669870E-1,-1.374999993E-4,5.499999970E-4,-1.223750040E-2
4.791675230E-1,-1.374999993E-4,-5.499999970E-4,-1.003750041E-2
4.816679100E-1,-1.374999993E-4,5.499999970E-4,-1.003750041E-2
4.841682180E-1,9.624999948E-4,5.499999970E-4,-1.003750041E-2
4.866687400E-1,-1.374999993E-4,-5.499999970E-4,-9.074999951E-3
4.891691270E-1,-1.374999993E-4,-1.649999991E-3,-9.074999951E-3
4.916696630E-1,9.624999948E-4,-5.499999970E-4,-9.074999951E-3
4.941700500E-1,-1.374999993E-4,-5.499999970E-4,-6.874999963E-3
4.966705760E-1,-1.099999994E-3,-1.649999991E-3,-7.974999957E-3
4.991709630E-1,-1.374999993E-4,-1.649999991E-3,-6.874999963E-3
5.016714990E-1,-1.099999994E-3,5.499999970E-4,-6.874999963E-3
5.041718860E-1,9.624999948E-4,-5.499999970E-4,-4.812499974E-3
5.066724040E-1,2.062499989E-3,5.499999970E-4,-6.874999963E-3
5.091727900E-1,9.624999948E-4,-5.499999970E-4,-4.812499974E-3
5.116730980E-1,-1.374999993E-4,5.499999970E-4,-3.712499980E-3
5.141737110E-1,9.624999948E-4,-5.499999970E-4,-3.712499980E-3
5.166740210E-1,-1.374999993E-4,-5.499999970E-4,-4.812499974E-3
5.191746480E-1,9.624999948E-4,5.499999970E-4,-1.649999991E-3
5.216749580E-1,9.624999948E-4,-1.649999991E-3,-2.612499986E-3
