"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.335543625E1,-2.040000200E0,7.009500265E-1,9.778950691E0
2.335793686E1,-1.906050086E0,6.679500341E-1,9.750000000E0
2.336043739E1,-1.735950112E0,6.439500451E-1,9.729000092E0
2.336293778E1,-1.588050127E0,6.199500561E-1,9.721950531E0
2.336543832E1,-1.420050025E0,5.580000281E-1,9.718950272E0
2.336793893E1,-1.246050000E0,5.340000391E-1,9.700050354E0
2.337043932E1,-1.075950027E0,4.860000312E-1,9.697950363E0
2.337293984E1,-8.940000534E-1,4.360500276E-1,9.682950020E0
2.337544023E1,-6.829500198E-1,4.050000310E-1,9.669000626E0
2.337794084E1,-4.960500300E-1,3.520500064E-1,9.669000626E0
2.338044137E1,-3.190500140E-1,3.139500022E-1,9.688050270E0
2.338294175E1,-1.180500090E-1,2.560500205E-1,9.682950020E0
2.338544229E1,7.995000482E-2,2.320500165E-1,9.678000450E0
2.338794290E1,2.569500208E-1,1.770000011E-1,9.673950195E0
2.339044352E1,4.560000300E-1,1.440000087E-1,9.690000534E0
2.339294383E1,6.469500065E-1,1.319999993E-1,9.681000710E0
2.339544445E1,8.530500531E-1,9.600000083E-2,9.724050522E0
2.339794483E1,1.036949992E0,7.905000448E-2,9.705000877E0
2.340044537E1,1.216950059E0,7.200000435E-2,9.717000008E0
2.340294598E1,1.425000072E0,4.305000231E-2,9.738000870E0
2.340544636E1,1.614000082E0,5.505000427E-2,9.757050514E0
2.340794689E1,1.801050067E0,4.800000042E-2,9.772050858E0
2.341044728E1,1.993050098E0,3.299999982E-2,9.778950691E0
2.341294789E1,2.175000191E0,5.700000376E-2,9.810000420E0
2.341544841E1,2.340000153E0,2.895000204E-2,9.846000671E0
2.341794880E1,2.509950161E0,3.600000218E-2,9.846000671E0
2.342044941E1,2.661000013E0,3.600000218E-2,9.868050575E0
2.342294995E1,2.821050167E0,2.895000204E-2,9.904050827E0
2.342545033E1,2.947950125E0,4.305000231E-2,9.918000221E0
2.342795094E1,3.079950094E0,4.995000362E-2,9.951000214E0
2.343045148E1,3.204000235E0,4.800000042E-2,9.973050117E0
2.343295186E1,3.301950216E0,3.600000218E-2,1.000605011E1
2.343545240E1,3.391050100E0,6.195000187E-2,1.000905037E1
2.343795304E1,3.480000257E0,6.000000238E-2,1.002105045E1
2.344045343E1,3.544050217E0,7.695000619E-2,1.003995037E1
2.344295397E1,3.597000122E0,1.009500027E-1,1.002600002E1
2.344545436E1,3.642000198E0,1.120500043E-1,1.005900002E1
2.344795495E1,3.670950174E0,1.319999993E-1,1.007595062E1
2.345045549E1,3.718950272E0,1.440000087E-1,1.008495045E1
2.345295610E1,3.706950188E0,1.750500053E-1,1.006905079E1
2.345545641E1,3.712050200E0,2.010000050E-1,1.005900002E1
2.345795700E1,3.709050179E0,2.130000144E-1,1.006395054E1
2.346045739E1,3.690000057E0,2.389500141E-1,1.006395054E1
2.346295793E1,3.669000149E0,2.590500116E-1,1.005900002E1
2.346545854E1,3.616050243E0,2.850000262E-1,1.003995037E1
2.346795896E1,3.568050146E0,2.970000207E-1,1.002795029E1
2.347045949E1,3.489000082E0,3.180000186E-1,1.002795029E1
2.347296011E1,3.405000210E0,3.229500055E-1,1.002300072E1
2.347546049E1,3.301950216E0,3.280500174E-1,9.991950035E0
2.347796109E1,3.199050188E0,3.540000021E-1,9.970950127E0
2.348046140E1,3.063000202E0,3.540000021E-1,9.958950043E0
2.348296202E1,2.905050039E0,3.760500252E-1,9.922950745E0
2.348546256E1,2.755950212E0,4.000500143E-1,9.901050568E0
2.348796294E1,2.610000134E0,4.240500331E-1,9.871950150E0
2.349046357E1,2.424000025E0,4.429500103E-1,9.856050491E0
2.349296411E1,2.244000196E0,4.570500255E-1,9.825000763E0
2.349546449E1,2.062050104E0,4.960500300E-1,9.813000679E0
2.349796503E1,1.863000035E0,4.999500215E-1,9.766950607E0
2.350046562E1,1.669950128E0,5.460000038E-1,9.754950523E0
2.350296600E1,1.447050095E0,5.670000315E-1,9.738000870E0
2.350546654E1,1.222050071E0,6.079500318E-1,9.693000793E0
2.350796716E1,1.018050075E0,6.540000439E-1,9.673950195E0
2.351046754E1,8.239500523E-1,6.970500350E-1,9.667050362E0
2.351296808E1,5.800500512E-1,7.009500265E-1,9.655050278E0
2.351546846E1,3.739500046E-1,7.489500642E-1,9.643050194E0
2.351796900E1,1.300500035E-1,7.950000167E-1,9.622950554E0
2.352046960E1,-8.895000070E-2,8.239500523E-1,9.619050026E0
2.352296999E1,-3.360000253E-1,8.670000434E-1,9.609000206E0
2.352547060E1,-5.779500008E-1,9.030000567E-1,9.622950554E0
2.352797114E1,-8.239500523E-1,9.460500479E-1,9.607050896E0
2.353047153E1,-1.054050088E0,9.670500755E-1,9.604050636E0
2.353297207E1,-1.288950086E0,1.021950006E0,9.609000206E0
2.353547269E1,-1.516050100E0,1.051050067E0,9.628050804E0
2.353797307E1,-1.780050039E0,1.111050010E0,9.652050018E0
2.354047369E1,-1.978050113E0,1.144050002E0,9.649950027E0
2.354297400E1,-2.221950054E0,1.204050064E0,9.669000626E0
2.354547461E1,-2.437950134E0,1.243050098E0,9.706950188E0
2.354797515E1,-2.637000084E0,1.293000102E0,9.726000786E0
2.355047576E1,-2.845050097E0,1.342950106E0,9.730950356E0
2.355297607E1,-3.013050079E0,1.401000023E0,9.765000343E0
2.355547671E1,-3.214050055E0,1.447950125E0,9.781050682E0
2.355797710E1,-3.384000063E0,1.507950068E0,9.796050072E0
2.356047771E1,-3.558000088E0,1.563000083E0,9.846000671E0
2.356297825E1,-3.702000141E0,1.614000082E0,9.858000755E0
2.356547885E1,-3.835950136E0,1.639950037E0,9.882000923E0
2.356797916E1,-3.982050180E0,1.647000074E0,9.898950577E0
2.357047978E1,-4.116000175E0,1.684950113E0,9.925050735E0
2.357298016E1,-4.240950108E0,1.714050055E0,9.943950653E0
2.357548070E1,-4.357950211E0,1.732950091E0,9.967950821E0
2.357798109E1,-4.459050179E0,1.744950056E0,9.985050201E0
2.358048170E1,-4.545000076E0,1.741050124E0,1.000200081E1
2.358298224E1,-4.645050049E0,1.753050089E0,1.001595020E1
2.358548262E1,-4.698000431E0,1.771950126E0,1.004505062E1
2.358798324E1,-4.756050110E0,1.756950140E0,1.005705070E1
2.359048378E1,-4.794000149E0,1.756950140E0,1.006905079E1
2.359298417E1,-4.834950447E0,1.738050103E0,1.006200027E1
2.359548478E1,-4.855950356E0,1.744950056E0,1.007100010E1
2.359798535E1,-4.863000393E0,1.705050111E0,1.005900002E1
2.360048573E1,-4.851000309E0,1.690050125E0,1.005405045E1
2.360298627E1,-4.807950020E0,1.659000039E0,1.005195045E1
2.360548665E1,-4.783950329E0,1.611000061E0,1.004205036E1
2.360798724E1,-4.729050159E0,1.602000117E0,1.003305054E1
2.361048778E1,-4.674000263E0,1.563000083E0,1.001805019E1
2.361298840E1,-4.602000237E0,1.486950040E0,9.987000465E0
2.361548871E1,-4.518000126E0,1.425000072E0,9.991950035E0
2.361798933E1,-4.435050011E0,1.362000108E0,9.963000298E0
2.362048972E1,-4.339050293E0,1.306950092E0,9.942000389E0
2.362299033E1,-4.216950417E0,1.222950101E0,9.937050819E0
2.362549087E1,-4.114050388E0,1.140000105E0,9.894000053E0
2.362799129E1,-4.003950119E0,1.069950104E0,9.871950150E0
2.363049190E1,-3.865050077E0,9.790500402E-1,9.858000755E0
2.363299244E1,-3.697050095E0,8.929500580E-1,9.802950859E0
2.363549283E1,-3.565950155E0,7.969500422E-1,9.778950691E0
2.363799336E1,-3.403050184E0,7.159500122E-1,9.765000343E0
2.364049376E1,-3.216000080E0,6.270000339E-1,9.738000870E0
2.364299437E1,-3.025050163E0,5.430000424E-1,9.706950188E0
2.364549491E1,-2.847000122E0,4.519500136E-1,9.685950279E0
2.364799553E1,-2.658000231E0,3.610500097E-1,9.657000542E0
2.365049590E1,-2.424000025E0,2.659500241E-1,9.631050110E0
2.365299644E1,-2.232000113E0,1.939500123E-1,9.628050804E0
2.365549683E1,-2.002050161E0,1.219500080E-1,9.604050636E0
2.365799744E1,-1.795950055E0,1.200000010E-2,9.583050728E0
2.366049796E1,-1.570950031E0,-7.304999977E-2,9.583050728E0
2.366299835E1,-1.357950091E0,-1.620000005E-1,9.568050385E0
2.366549889E1,-1.131000042E0,-2.359500080E-1,9.552000046E0
2.366799950E1,-9.130500555E-1,-3.220500052E-1,9.556050301E0
2.367049989E1,-6.949500442E-1,-3.850500286E-1,9.564000130E0
2.367300042E1,-4.909500182E-1,-4.849500358E-1,9.576000214E0
2.367550104E1,-2.659500241E-1,-5.520000458E-1,9.592050552E0
2.367800143E1,-4.605000094E-2,-6.310500503E-1,9.583050728E0
2.368050196E1,1.609500051E-1,-7.170000076E-1,9.601950645E0
2.368300258E1,3.739500046E-1,-7.870500088E-1,9.622950554E0
2.368550296E1,5.749500394E-1,-8.440500498E-1,9.643050194E0
2.368800350E1,7.879500389E-1,-9.109500647E-1,9.657000542E0
2.369050412E1,9.850500226E-1,-9.640500546E-1,9.685950279E0
2.369300450E1,1.195050001E0,-1.026000023E0,9.700050354E0
2.369550504E1,1.399050117E0,-1.072050095E0,9.736050606E0
2.369800543E1,1.600050092E0,-1.108050108E0,9.757050514E0
2.370050596E1,1.789050102E0,-1.159950018E0,9.784050941E0
2.370300657E1,1.947000146E0,-1.210950017E0,9.801000595E0
2.370550696E1,2.134050131E0,-1.255950093E0,9.835950851E0
2.370800757E1,2.284950018E0,-1.279950023E0,9.868050575E0
2.371050788E1,2.436000109E0,-1.323000073E0,9.894000053E0
2.371300848E1,2.575050116E0,-1.363950014E0,9.916050911E0
2.371550902E1,2.694000244E0,-1.408950090E0,9.934950829E0
2.371800963E1,2.788050175E0,-1.440000057E0,9.949050903E0
2.372051002E1,2.898000240E0,-1.480950117E0,9.991950035E0
2.372301056E1,2.970000029E0,-1.522050023E0,9.999000549E0
2.372551093E1,3.064950228E0,-1.540950060E0,1.002600002E1
2.372801147E1,3.111000061E0,-1.594050050E0,1.004505062E1
2.373051208E1,3.156000137E0,-1.612950087E0,1.005195045E1
2.373301247E1,3.208950043E0,-1.653000116E0,1.008495045E1
2.373551303E1,3.235050201E0,-1.677000046E0,1.010505009E1
2.373801365E1,3.256950140E0,-1.704000115E0,1.008795071E1
2.374051403E1,3.277950048E0,-1.753950119E0,1.010205078E1
2.374301457E1,3.286050081E0,-1.771050096E0,1.009695053E1
2.374551519E1,3.292950153E0,-1.788000107E0,1.010895061E1
2.374801558E1,3.265950203E0,-1.807050109E0,1.009995079E1
2.375051611E1,3.244950056E0,-1.833000064E0,1.008795071E1
2.375301650E1,3.199050188E0,-1.834950089E0,1.008795071E1
2.375551711E1,3.156000137E0,-1.857000113E0,1.006605053E1
2.375801765E1,3.094050169E0,-1.867050052E0,1.007400036E1
2.376051803E1,2.989050150E0,-1.888050079E0,1.005195045E1
2.376301857E1,2.923950195E0,-1.893000126E0,1.002300072E1
2.376551918E1,2.826000214E0,-1.917000055E0,1.002105045E1
2.376801955E1,2.709000111E0,-1.905000091E0,1.000395012E1
2.377052016E1,2.581950188E0,-1.933950067E0,9.987000465E0
2.377302047E1,2.460000038E0,-1.918950081E0,9.955950737E0
2.377552108E1,2.326050043E0,-1.926000118E0,9.943950653E0
2.377802162E1,2.184000015E0,-1.938000083E0,9.922950745E0
2.378052223E1,2.014050007E0,-1.914000034E0,9.895950317E0
2.378302262E1,1.875000119E0,-1.905000091E0,9.874950409E0
2.378552316E1,1.714950085E0,-1.902000070E0,9.859950066E0
2.378802354E1,1.537950039E0,-1.878000140E0,9.832050323E0
2.379052414E1,1.384950042E0,-1.857000113E0,9.825000763E0
2.379302468E1,1.224000096E0,-1.840050101E0,9.802950859E0
2.379552507E1,1.051950097E0,-1.801950097E0,9.786000252E0
2.379802560E1,9.010500312E-1,-1.753950119E0,9.772050858E0
2.380052621E1,7.290000319E-1,-1.729950070E0,9.757050514E0
2.380302660E1,5.490000248E-1,-1.681950092E0,9.750000000E0
2.380552713E1,3.649500310E-1,-1.648950100E0,9.738000870E0
2.380802775E1,1.900500059E-1,-1.594050050E0,9.736050606E0
2.381052811E1,6.000000052E-3,-1.536000013E0,9.730950356E0
2.381302865E1,-1.630500108E-1,-1.464000106E0,9.733950615E0
2.381552903E1,-3.499500155E-1,-1.411950111E0,9.712050438E0
2.381802965E1,-5.440500379E-1,-1.335000038E0,9.729000092E0
2.382053019E1,-7.159500122E-1,-1.279950023E0,9.721950531E0
2.382303057E1,-8.860500455E-1,-1.231950045E0,9.718950272E0
2.382553118E1,-1.078050017E0,-1.147950053E0,9.738000870E0
2.382803173E1,-1.236000061E0,-1.086000085E0,9.745950699E0
2.383053211E1,-1.404000044E0,-1.029000044E0,9.754950523E0
2.383303273E1,-1.546950102E0,-9.400500655E-1,9.778950691E0
2.383553327E1,-1.698000073E0,-8.779500127E-1,9.778950691E0
2.383803365E1,-1.818000078E0,-8.110500574E-1,9.798000336E0
2.384053420E1,-1.945050120E0,-7.339500189E-1,9.814950943E0
2.384303482E1,-2.064000130E0,-6.619500518E-1,9.829050064E0
2.384553513E1,-2.175000191E0,-6.019500494E-1,9.829050064E0
2.384803574E1,-2.280000210E0,-5.070000291E-1,9.862950325E0
2.385053613E1,-2.371050119E0,-4.540500343E-1,9.871950150E0
2.385303676E1,-2.469000101E0,-3.960000277E-1,9.871950150E0
2.385553730E1,-2.541000128E0,-3.289500177E-1,9.894000053E0
2.385803769E1,-2.610000134E0,-2.599500120E-1,9.910950661E0
2.386053830E1,-2.680050135E0,-2.050500065E-1,9.943950653E0
2.386303884E1,-2.749050140E0,-1.590000093E-1,9.925050735E0
2.386553923E1,-2.799000025E0,-1.039500013E-1,9.937050819E0
2.386803976E1,-2.866050243E0,-7.605000585E-2,9.934950829E0
2.387054038E1,-2.898000240E0,-4.200000316E-2,9.946950912E0
2.387304075E1,-2.911950111E0,-1.605000161E-2,9.958950043E0
2.387554129E1,-2.935950041E0,-6.000000052E-3,9.955950737E0
2.387804168E1,-2.941050053E0,2.895000204E-2,9.943950653E0
2.388054229E1,-2.929050207E0,3.600000218E-2,9.963000298E0
2.388304285E1,-2.902050257E0,4.500000179E-2,9.958950043E0
2.388554323E1,-2.871000051E0,3.600000218E-2,9.955950737E0
2.388804384E1,-2.811000109E0,4.305000231E-2,9.931950569E0
2.389054438E1,-2.767950058E0,2.895000204E-2,9.943950653E0
2.389304477E1,-2.689050198E0,1.395000052E-2,9.918000221E0
2.389554532E1,-2.626950026E0,0.000000000E0,9.918000221E0
2.389804594E1,-2.529000044E0,0.000000000E0,9.895950317E0
2.390054632E1,-2.431050062E0,-2.295000106E-2,9.865050316E0
2.390304686E1,-2.329950094E0,-7.800000161E-2,9.865050316E0
2.390554747E1,-2.218050003E0,-7.304999977E-2,9.847950935E0
2.390804786E1,-2.110050201E0,-1.279500127E-1,9.820050240E0
2.391054839E1,-1.978050113E0,-1.399500072E-1,9.802950859E0
2.391304901E1,-1.858950138E0,-1.950000077E-1,9.793050766E0
2.391554939E1,-1.732050061E0,-2.410500050E-1,9.760050774E0
2.391804993E1,-1.581000090E0,-2.790000141E-1,9.762000084E0
2.392055031E1,-1.437000036E0,-3.319500089E-1,9.718950272E0
2.392305093E1,-1.284000039E0,-3.769500256E-1,9.730950356E0
2.392555145E1,-1.135050058E0,-4.230000079E-1,9.700050354E0
2.392805184E1,-9.630000591E-1,-4.710000157E-1,9.700050354E0
2.393055237E1,-7.860000134E-1,-5.380499959E-1,9.669000626E0
2.393305299E1,-6.019500494E-1,-5.779500008E-1,9.688050270E0
2.393555337E1,-4.030500054E-1,-6.379500031E-1,9.685950279E0
2.393805392E1,-2.020500153E-1,-6.840000153E-1,9.670950890E0
2.394055431E1,1.800000109E-2,-7.240500450E-1,9.670950890E0
2.394305492E1,2.190000117E-1,-7.699500322E-1,9.685950279E0
2.394555546E1,4.510500133E-1,-8.130000234E-1,9.681000710E0
2.394805610E1,6.330000162E-1,-8.299500346E-1,9.685950279E0
2.395055641E1,8.410500288E-1,-8.730000257E-1,9.685950279E0
2.395305703E1,1.051950097E0,-8.940000534E-1,9.706950188E0
2.395555741E1,1.252950072E0,-9.060000181E-1,9.702000618E0
2.395805802E1,1.449000120E0,-9.259500504E-1,9.726000786E0
2.396055856E1,1.630950093E0,-9.469500184E-1,9.729000092E0
2.396305894E1,1.828050137E0,-9.640500546E-1,9.745950699E0
2.396555948E1,2.002050161E0,-9.760500193E-1,9.778950691E0
2.396806009E1,2.194050074E0,-9.730500579E-1,9.781050682E0
2.397056048E1,2.368950129E0,-9.970500469E-1,9.822000504E0
2.397306102E1,2.539050102E0,-1.021050096E0,9.850950241E0
2.397556140E1,2.701050043E0,-1.021050096E0,9.859950066E0
2.397806202E1,2.859000206E0,-1.021050096E0,9.880050659E0
2.398056256E1,3.007950068E0,-1.026000023E0,9.906000137E0
2.398306294E1,3.178050041E0,-1.018950105E0,9.934950829E0
2.398556355E1,3.324000120E0,-1.004999995E0,9.943950653E0
2.398806410E1,3.468000174E0,-1.002000093E0,9.987000465E0
2.399056449E1,3.592050076E0,-9.930000305E-1,9.987000465E0
2.399306503E1,3.729000092E0,-9.540000558E-1,1.002600002E1
2.399556565E1,3.835950136E0,-9.450000525E-1,1.005195045E1
2.399806603E1,3.931950092E0,-9.349500537E-1,1.006200027E1
2.400056657E1,4.033050060E0,-8.830500245E-1,1.008795071E1
2.400306696E1,4.083000183E0,-8.629500270E-1,1.009005070E1
2.400556757E1,4.143000126E0,-8.440500498E-1,1.008795071E1
2.400806811E1,4.200000286E0,-7.990500331E-1,1.011705017E1
2.401056873E1,4.236000061E0,-7.650000453E-1,1.011900043E1
2.401306904E1,4.236000061E0,-7.510500550E-1,1.011900043E1
2.401556965E1,4.222050190E0,-7.170000076E-1,1.011195087E1
2.401807004E1,4.234050274E0,-6.840000153E-1,1.011405087E1
2.402057065E1,4.200000286E0,-6.550500393E-1,1.009695053E1
2.402307119E1,4.174050331E0,-6.120000482E-1,1.010895061E1
2.402557157E1,4.131000042E0,-5.860500336E-1,1.009995079E1
2.402807211E1,4.084949970E0,-5.689499974E-1,1.008495045E1
2.403057272E1,4.021049976E0,-5.279999971E-1,1.006905079E1
2.403307311E1,3.943950176E0,-5.070000291E-1,1.003800011E1
2.403557372E1,3.865050077E0,-4.660500288E-1,1.002105045E1
2.403807403E1,3.766950130E0,-4.369500279E-1,9.997050285E0
2.404057465E1,3.673050165E0,-3.850500286E-1,9.985050201E0
2.404307520E1,3.556050062E0,-3.559500277E-1,9.958950043E0
2.404557558E1,3.420000076E0,-3.150000274E-1,9.919950485E0
2.404807620E1,3.292950153E0,-2.620500028E-1,9.901050568E0
2.405057674E1,3.115950108E0,-2.170500159E-1,9.858000755E0
2.405307712E1,2.967000246E0,-1.469999999E-1,9.829050064E0
2.405557766E1,2.776050091E0,-1.069500074E-1,9.808050156E0
2.405807828E1,2.584050179E0,-3.299999982E-2,9.766950607E0
2.406057866E1,2.383050203E0,1.695000008E-2,9.741000175E0
2.406307920E1,2.175000191E0,7.695000619E-2,9.730950356E0
2.406557980E1,1.954050064E0,1.150500029E-1,9.694950104E0
2.406808019E1,1.746000051E0,1.699500084E-1,9.681000710E0
2.407058072E1,1.521000028E0,2.320500165E-1,9.643050194E0
2.407308134E1,1.260000110E0,2.850000262E-1,9.619050026E0
2.407558172E1,1.027950048E0,3.499500155E-1,9.625950813E0
2.407808223E1,8.170500398E-1,4.000500143E-1,9.601950645E0
2.408058262E1,5.830500126E-1,4.620000124E-1,9.595050812E0
2.408308323E1,3.499500155E-1,5.239500403E-1,9.576000214E0
2.408558354E1,1.319999993E-1,5.989500284E-1,9.571050644E0
2.408808414E1,-1.080000028E-1,6.660000086E-1,9.561000824E0
2.409058468E1,-3.330000043E-1,7.570500374E-1,9.568050385E0
2.409308530E1,-5.700000525E-1,8.260500431E-1,9.580050468E0
2.409558569E1,-7.740000486E-1,9.000000358E-1,9.577950478E0
2.409808624E1,-1.033050060E0,9.769500494E-1,9.571050644E0
2.410058685E1,-1.273950100E0,1.048950076E0,9.580050468E0
2.410308724E1,-1.504050016E0,1.147050023E0,9.610950470E0
2.410558778E1,-1.720050097E0,1.210950017E0,9.628050804E0
2.410808815E1,-1.945050120E0,1.297950029E0,9.640050888E0
2.411058877E1,-2.176950216E0,1.378950119E0,9.652050018E0
2.411308931E1,-2.388000011E0,1.458000064E0,9.678000450E0
2.411558969E1,-2.596050024E0,1.531950116E0,9.706950188E0
2.411809019E1,-2.809050083E0,1.603950024E0,9.736050606E0
2.412059081E1,-2.983950138E0,1.669050097E0,9.753000259E0
2.412309119E1,-3.163050175E0,1.726050138E0,9.784050941E0
2.412559173E1,-3.336000204E0,1.780950069E0,9.822000504E0
2.412809235E1,-3.493950129E0,1.827000141E0,9.822000504E0
2.413059273E1,-3.630000114E0,1.879050136E0,9.877050400E0
2.413309327E1,-3.762000084E0,1.915050149E0,9.907950401E0
2.413559366E1,-3.895950079E0,1.966050148E0,9.919950485E0
2.413809428E1,-3.994050264E0,2.013000011E0,9.937050819E0
2.414059482E1,-4.087950230E0,2.052000046E0,9.955950737E0
2.414309520E1,-4.183050156E0,2.085000038E0,9.979950905E0
2.414559581E1,-4.269000053E0,2.140050173E0,9.997050285E0
2.414809636E1,-4.356000423E0,2.155050039E0,1.003005028E1
2.415059672E1,-4.423050404E0,2.191050053E0,1.002795029E1
2.415309734E1,-4.480050087E0,2.206950188E0,1.005195045E1
2.415559788E1,-4.521000385E0,2.206950188E0,1.005000019E1
2.415809826E1,-4.537950039E0,2.215050220E0,1.005405045E1
2.416059881E1,-4.573950291E0,2.221950054E0,1.005000019E1
2.416309943E1,-4.605000019E0,2.185950041E0,1.005405045E1
2.416559973E1,-4.573950291E0,2.176050186E0,1.005195045E1
2.416810035E1,-4.578000069E0,2.148000002E0,1.006200027E1
2.417060071E1,-4.542000294E0,2.119050026E0,1.005195045E1
2.417310125E1,-4.489950180E0,2.068950176E0,1.002105045E1
2.417560186E1,-4.423050404E0,2.037000179E0,1.002300072E1
2.417810225E1,-4.357950211E0,1.968000054E0,1.000395012E1
2.418060278E1,-4.273950100E0,1.948950052E0,1.000395012E1
2.418310340E1,-4.164000034E0,1.882050037E0,9.970950127E0
2.418560378E1,-4.056000233E0,1.822050095E0,9.954000473E0
2.418810440E1,-3.925050259E0,1.753050089E0,9.943950653E0
2.419060471E1,-3.811950207E0,1.693050027E0,9.918000221E0
2.419310531E1,-3.669000149E0,1.657050133E0,9.886950493E0
2.419560584E1,-3.532050133E0,1.567950130E0,9.850950241E0
2.419810646E1,-3.405000210E0,1.504050016E0,9.832050323E0
2.420060685E1,-3.253950119E0,1.438950062E0,9.805050850E0
2.420310738E1,-3.079950094E0,1.377000093E0,9.790950775E0
2.420560778E1,-2.923950195E0,1.300050020E0,9.778950691E0
2.420810839E1,-2.749050140E0,1.228050113E0,9.733950615E0
2.421060893E1,-2.566950083E0,1.159050107E0,9.706950188E0
2.421310932E1,-2.404050112E0,1.084950089E0,9.700050354E0
2.421560984E1,-2.220000029E0,1.003050089E0,9.685950279E0
2.421811046E1,-2.026050091E0,9.360000491E-1,9.681000710E0
2.422061085E1,-1.801050067E0,8.550000191E-1,9.676050186E0
2.422311138E1,-1.605000019E0,7.780500650E-1,9.661950111E0
2.422561200E1,-1.408050060E0,6.940500140E-1,9.633000374E0
2.422811238E1,-1.179000020E0,5.940000415E-1,9.634950638E0
2.423061292E1,-9.510000348E-1,5.460000038E-1,9.631050110E0
2.423311331E1,-7.240500450E-1,4.690500200E-1,9.633000374E0
2.423561392E1,-5.200500488E-1,4.140000343E-1,9.637950897E0
2.423811446E1,-3.000000119E-1,3.420000076E-1,9.633000374E0
2.424061485E1,-7.005000114E-2,2.820000052E-1,9.661950111E0
2.424311538E1,1.300500035E-1,2.389500141E-1,9.658950806E0
2.424561599E1,3.259500265E-1,1.909500062E-1,9.673950195E0
2.424811638E1,5.350500345E-1,1.390500069E-1,9.681000710E0
2.425061699E1,7.170000076E-1,8.895000070E-2,9.697950363E0
2.425311730E1,8.989500403E-1,4.095000029E-2,9.706950188E0
2.425561794E1,1.072950006E0,1.905000024E-2,9.745950699E0
2.425811848E1,1.231050014E0,-3.495000303E-2,9.754950523E0
2.426061909E1,1.420950055E0,-8.295000345E-2,9.765000343E0
2.426311948E1,1.573950052E0,-1.210500076E-1,9.789000511E0
2.426562002E1,1.737000108E0,-1.620000005E-1,9.817050934E0
2.426812040E1,1.875000119E0,-2.070000172E-1,9.826950073E0
2.427062102E1,2.002050161E0,-2.340000123E-1,9.859950066E0
2.427312156E1,2.146050215E0,-2.980500162E-1,9.874950409E0
2.427562217E1,2.248950005E0,-3.340500295E-1,9.898950577E0
2.427812248E1,2.376000166E0,-3.769500256E-1,9.922950745E0
2.428062311E1,2.481000185E0,-4.369500279E-1,9.949050903E0
2.428312350E1,2.572050095E0,-4.590000212E-1,9.937050819E0
2.428562411E1,2.661000013E0,-4.780500233E-1,9.967950821E0
2.428812465E1,2.730000019E0,-5.230500102E-1,9.987000465E0
2.429062506E1,2.779950142E0,-5.520000458E-1,9.997050285E0
2.429312559E1,2.818950176E0,-5.760000348E-1,9.991950035E0
2.429562598E1,2.836050034E0,-5.929500461E-1,1.001100063E1
2.429812659E1,2.838000059E0,-6.169500351E-1,1.000605011E1
2.430062713E1,2.845050097E0,-6.289500594E-1,1.001595020E1
2.430312751E1,2.821050167E0,-6.550500393E-1,1.002300072E1
2.430562813E1,2.794950247E0,-6.979500055E-1,1.001400089E1
2.430812867E1,2.766000032E0,-7.099500299E-1,9.999000549E0
2.431062905E1,2.733000040E0,-7.680000067E-1,1.000905037E1
2.431312966E1,2.665950060E0,-7.920000553E-1,9.990000725E0
2.431563020E1,2.601000071E0,-8.110500574E-1,9.975000381E0
2.431813059E1,2.524050236E0,-8.440500498E-1,9.967950821E0
2.432063115E1,2.445000172E0,-8.800500631E-1,9.979950905E0
2.432313176E1,2.351999998E0,-9.109500647E-1,9.951000214E0
2.432563215E1,2.254050016E0,-9.450000525E-1,9.919950485E0
2.432813268E1,2.140950203E0,-9.540000558E-1,9.910950661E0
2.433063307E1,2.029050112E0,-9.949500561E-1,9.901050568E0
2.433313370E1,1.899000049E0,-1.000050068E0,9.877050400E0
2.433563424E1,1.777050138E0,-1.042950034E0,9.850950241E0
2.433813462E1,1.638000131E0,-1.060050011E0,9.826950073E0
2.434063524E1,1.473000050E0,-1.060050011E0,9.817050934E0
2.434313579E1,1.308000088E0,-1.051950097E0,9.808050156E0
2.434563618E1,1.140000105E0,-1.048050046E0,9.786000252E0
2.434813679E1,9.540000558E-1,-1.048050046E0,9.757050514E0
2.435063733E1,7.759500146E-1,-1.048050046E0,9.754950523E0
2.435313772E1,5.950500369E-1,-1.024049997E0,9.730950356E0
2.435563825E1,4.249500334E-1,-1.021050096E0,9.714000702E0
2.435813864E1,2.329500169E-1,-1.012050033E0,9.714000702E0
2.436063925E1,4.095000029E-2,-9.880500436E-1,9.709950447E0
2.436313981E1,-1.469999999E-1,-9.850500226E-1,9.705000877E0
2.436564019E1,-3.430500031E-1,-9.709500670E-1,9.706950188E0
2.436814081E1,-5.130000114E-1,-9.540000558E-1,9.702000618E0
2.437064135E1,-7.090500593E-1,-9.330000281E-1,9.690000534E0
2.437314173E1,-8.790000677E-1,-9.259500504E-1,9.682950020E0
2.437564226E1,-1.059000015E0,-8.920500278E-1,9.712050438E0
2.437814287E1,-1.210050106E0,-8.560500145E-1,9.705000877E0
2.438064326E1,-1.369950056E0,-8.350500464E-1,9.709950447E0
2.438314380E1,-1.531050086E0,-8.010000587E-1,9.718950272E0
2.438564441E1,-1.698000073E0,-7.339500189E-1,9.738000870E0
