"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.993813674E0,-1.200000048E0,-1.690500081E-1,9.862950325E0
9.996314061E0,-1.168950081E0,-1.759500057E-1,9.838950157E0
9.998814597E0,-1.126049995E0,-1.710000038E-1,9.846000671E0
1.000131491E1,-1.083000064E0,-1.830000132E-1,9.829050064E0
1.000381529E1,-1.044000030E0,-1.690500081E-1,9.832050323E0
1.000631582E1,-1.006049991E0,-1.620000005E-1,9.844050407E0
1.000881620E1,-9.439500570E-1,-1.789500117E-1,9.825000763E0
1.001131674E1,-9.150000215E-1,-1.909500062E-1,9.822000504E0
1.001381713E1,-8.860500455E-1,-1.789500117E-1,9.838950157E0
1.001631768E1,-8.340000510E-1,-1.930500120E-1,9.810000420E0
1.001881807E1,-7.909500599E-1,-1.879500151E-1,9.817050934E0
1.002131860E1,-7.519500256E-1,-1.860000044E-1,9.825000763E0
1.002381899E1,-7.000500560E-1,-1.860000044E-1,9.805050850E0
1.002631952E1,-6.420000196E-1,-1.950000077E-1,9.793050766E0
1.002881991E1,-5.850000381E-1,-1.810500026E-1,9.814950943E0
1.003132044E1,-5.200500488E-1,-1.549500078E-1,9.796050072E0
1.003382083E1,-4.699500203E-1,-1.500000060E-1,9.789000511E0
1.003632137E1,-4.170000255E-1,-1.519500017E-1,9.796050072E0
1.003882176E1,-3.649500310E-1,-1.429500133E-1,9.778950691E0
1.004132230E1,-2.950500250E-1,-1.090500057E-1,9.772050858E0
1.004382268E1,-2.639999986E-1,-1.309500039E-1,9.777000427E0
1.004632322E1,-2.089500129E-1,-1.399500072E-1,9.781050682E0
1.004882363E1,-1.729500145E-1,-1.360500008E-1,9.781050682E0
1.005132416E1,-1.129500046E-1,-1.279500127E-1,9.781050682E0
1.005382455E1,-6.300000101E-2,-1.309500039E-1,9.793050766E0
1.005632486E1,-7.950000465E-3,-1.260000020E-1,9.777000427E0
1.005882540E1,1.995000057E-2,-1.210500076E-1,9.781050682E0
1.006132579E1,9.900000691E-2,-1.210500076E-1,9.789000511E0
1.006382632E1,1.540500075E-1,-1.260000020E-1,9.757050514E0
1.006632671E1,2.110500038E-1,-1.189500093E-1,9.772050858E0
1.006882723E1,2.710500062E-1,-1.330500096E-1,9.774000168E0
1.007132761E1,3.379500210E-1,-1.069500074E-1,9.765000343E0
1.007382815E1,3.790500164E-1,-1.120500043E-1,9.769050598E0
1.007632854E1,4.369500279E-1,-9.705000371E-2,9.784050941E0
1.007882907E1,5.040000081E-1,-1.039500013E-1,9.766950607E0
1.008132946E1,5.539500117E-1,-7.995000482E-2,9.760050774E0
1.008382999E1,6.019500494E-1,-7.800000161E-2,9.781050682E0
1.008633030E1,6.760500073E-1,-7.095000148E-2,9.762000084E0
1.008883068E1,7.140000463E-1,-6.599999964E-2,9.765000343E0
1.009133125E1,7.810500264E-1,-5.895000324E-2,9.777000427E0
1.009383164E1,8.119500279E-1,-4.200000316E-2,9.757050514E0
1.009633217E1,8.530500531E-1,-3.299999982E-2,9.772050858E0
1.009883256E1,9.030000567E-1,-2.505000122E-2,9.790950775E0
1.010133308E1,9.460500479E-1,-2.505000122E-2,9.781050682E0
1.010383347E1,1.014000058E0,-2.505000122E-2,9.784050941E0
1.010633400E1,1.054050088E0,-3.705000132E-2,9.786000252E0
1.010883439E1,1.108950019E0,-1.605000161E-2,9.777000427E0
1.011133493E1,1.159950018E0,-1.605000161E-2,9.793050766E0
1.011383531E1,1.219050050E0,-6.000000052E-3,9.784050941E0
1.011633585E1,1.273950100E0,1.200000010E-2,9.790950775E0
1.011883624E1,1.320000052E0,-4.050000105E-3,9.789000511E0
1.012133677E1,1.375050068E0,7.050000131E-3,9.789000511E0
1.012383718E1,1.429950118E0,0.000000000E0,9.802950859E0
1.012633748E1,1.480050087E0,3.795000166E-2,9.805050850E0
1.012883810E1,1.540050030E0,3.299999982E-2,9.798000336E0
1.013133841E1,1.570950031E0,4.995000362E-2,9.798000336E0
1.013383895E1,1.617000103E0,4.995000362E-2,9.798000336E0
1.013633934E1,1.674000025E0,8.400000632E-2,9.810000420E0
1.013883987E1,1.705050111E0,8.400000632E-2,9.802950859E0
1.014134026E1,1.737000108E0,9.600000083E-2,9.829050064E0
1.014384080E1,1.771950126E0,1.170000061E-1,9.810000420E0
1.014634119E1,1.819950104E0,1.150500029E-1,9.817050934E0
1.014884172E1,1.846950054E0,1.170000061E-1,9.814950943E0
1.015134211E1,1.878000140E0,1.080000028E-1,9.829050064E0
1.015384265E1,1.923000097E0,1.050000042E-1,9.832050323E0
1.015634302E1,1.951950073E0,1.290000081E-1,9.820050240E0
1.015884355E1,1.995000124E0,1.319999993E-1,9.835950851E0
1.016134394E1,2.032950163E0,1.410000026E-1,9.835950851E0
1.016384448E1,2.080950022E0,1.390500069E-1,9.865050316E0
1.016634486E1,2.124000072E0,1.319999993E-1,9.846000671E0
1.016884540E1,2.158050060E0,1.360500008E-1,9.853050232E0
1.017134578E1,2.167950153E0,1.510500014E-1,9.847950935E0
1.017384609E1,2.235000134E0,1.680000126E-1,9.838950157E0
1.017634664E1,2.272950172E0,1.630500108E-1,9.870000839E0
1.017884702E1,2.296950102E0,1.890000105E-1,9.838950157E0
1.018134756E1,2.316000223E0,1.800000072E-1,9.883950233E0
1.018384794E1,2.361000061E0,1.890000105E-1,9.858000755E0
1.018634848E1,2.344950199E0,2.110500038E-1,9.858000755E0
1.018884886E1,2.388000011E0,2.130000144E-1,9.894000053E0
1.019134940E1,2.395050049E0,2.200500071E-1,9.868050575E0
1.019384979E1,2.416950226E0,2.179500163E-1,9.877050400E0
1.019635032E1,2.421000004E0,2.299500108E-1,9.882000923E0
1.019885069E1,2.431050062E0,2.080500126E-1,9.865050316E0
1.020135123E1,2.457000017E0,2.419500053E-1,9.895950317E0
1.020385154E1,2.479050159E0,2.320500165E-1,9.870000839E0
1.020635192E1,2.496000051E0,2.320500165E-1,9.874950409E0
1.020885244E1,2.518950224E0,2.230500132E-1,9.906000137E0
1.021135283E1,2.536050081E0,2.389500141E-1,9.886950493E0
1.021385336E1,2.545950174E0,2.440500110E-1,9.892050743E0
1.021635375E1,2.560050011E0,2.629500031E-1,9.882000923E0
1.021885429E1,2.557950020E0,2.590500116E-1,9.886950493E0
1.022135465E1,2.577000141E0,2.820000052E-1,9.877050400E0
1.022385519E1,2.577000141E0,2.700000107E-1,9.906000137E0
1.022635557E1,2.593950033E0,2.869500220E-1,9.871950150E0
1.022885611E1,2.596050024E0,2.850000262E-1,9.894000053E0
1.023135648E1,2.569950104E0,2.970000207E-1,9.871950150E0
1.023385702E1,2.584050179E0,2.989500165E-1,9.870000839E0
1.023635733E1,2.575050116E0,3.060000241E-1,9.883950233E0
1.023885794E1,2.563050032E0,3.019500077E-1,9.865050316E0
1.024135828E1,2.539050102E0,2.970000207E-1,9.882000923E0
1.024385889E1,2.533950090E0,3.090000153E-1,9.858000755E0
1.024635920E1,2.509950161E0,3.109500110E-1,9.874950409E0
1.024885981E1,2.506950140E0,3.090000153E-1,9.892050743E0
1.025136012E1,2.497950077E0,3.139500022E-1,9.862950325E0
1.025386072E1,2.491050005E0,3.019500077E-1,9.862950325E0
1.025636103E1,2.469000101E0,3.090000153E-1,9.874950409E0
1.025886142E1,2.469000101E0,3.090000153E-1,9.877050400E0
1.026136195E1,2.455050230E0,3.139500022E-1,9.870000839E0
1.026386231E1,2.428050041E0,2.939999998E-1,9.850950241E0
1.026636285E1,2.440050125E0,3.090000153E-1,9.862950325E0
1.026886323E1,2.400000095E0,3.229500055E-1,9.832050323E0
1.027136377E1,2.395050049E0,3.300000131E-1,9.859950066E0
1.027386416E1,2.347050190E0,3.160500228E-1,9.858000755E0
1.027636470E1,2.335050106E0,3.160500228E-1,9.834000587E0
1.027886509E1,2.305950165E0,3.019500077E-1,9.844050407E0
1.028136563E1,2.254050016E0,3.229500055E-1,9.834000587E0
1.028386600E1,2.223000050E0,3.379500210E-1,9.813000679E0
1.028636654E1,2.184000015E0,3.300000131E-1,9.826950073E0
1.028886692E1,2.136000156E0,3.349500299E-1,9.829050064E0
1.029136746E1,2.122050047E0,3.400500119E-1,9.813000679E0
1.029386785E1,2.053050041E0,3.180000186E-1,9.808050156E0
1.029636816E1,2.020950079E0,3.180000186E-1,9.814950943E0
1.029886869E1,1.971000075E0,3.109500110E-1,9.825000763E0
1.030136908E1,1.942050099E0,3.019500077E-1,9.801000595E0
1.030386961E1,1.911000133E0,3.259500265E-1,9.801000595E0
1.030636999E1,1.861050129E0,2.989500165E-1,9.789000511E0
1.030887053E1,1.834950089E0,2.970000207E-1,9.822000504E0
1.031137092E1,1.783950090E0,2.970000207E-1,9.796050072E0
1.031387145E1,1.732050061E0,2.970000207E-1,9.793050766E0
1.031637183E1,1.684050083E0,2.920500040E-1,9.781050682E0
1.031887237E1,1.642950058E0,2.869500220E-1,9.778950691E0
1.032137276E1,1.618950129E0,3.019500077E-1,9.793050766E0
1.032387306E1,1.567050099E0,2.989500165E-1,9.774000168E0
1.032637361E1,1.519050121E0,2.939999998E-1,9.769050598E0
1.032887400E1,1.449000120E0,2.939999998E-1,9.753000259E0
1.033137453E1,1.389000058E0,2.899500132E-1,9.765000343E0
1.033387492E1,1.321950078E0,2.850000262E-1,9.760050774E0
1.033637545E1,1.251000047E0,2.869500220E-1,9.777000427E0
1.033887583E1,1.203000069E0,2.899500132E-1,9.742950439E0
1.034137637E1,1.135950089E0,2.850000262E-1,9.753000259E0
1.034387676E1,1.066050053E0,2.850000262E-1,9.753000259E0
1.034637730E1,1.021050096E0,2.749500275E-1,9.754950523E0
1.034887769E1,9.439500570E-1,2.560500205E-1,9.741000175E0
1.035137823E1,8.910000324E-1,2.470500171E-1,9.745950699E0
1.035387861E1,8.479500413E-1,2.610000074E-1,9.765000343E0
1.035637915E1,7.930500507E-1,2.509500086E-1,9.729000092E0
1.035887952E1,7.380000353E-1,2.419500053E-1,9.738000870E0
1.036138006E1,6.949500442E-1,2.440500110E-1,9.750000000E0
1.036388044E1,6.180000305E-1,2.370000184E-1,9.748050690E0
1.036638098E1,5.800500512E-1,2.269500047E-1,9.742950439E0
1.036888138E1,4.990500212E-1,2.269500047E-1,9.742950439E0
1.037138192E1,4.600500166E-1,2.299500108E-1,9.738000870E0
1.037388230E1,3.810000122E-1,2.230500132E-1,9.742950439E0
1.037638284E1,3.340500295E-1,2.250000089E-1,9.741000175E0
1.037888323E1,2.620500028E-1,2.250000089E-1,9.738000870E0
1.038138354E1,1.900500059E-1,2.179500163E-1,9.742950439E0
1.038388408E1,1.249500066E-1,2.200500071E-1,9.765000343E0
1.038638446E1,5.100000277E-2,1.909500062E-1,9.742950439E0
1.038888500E1,-3.900000080E-2,1.870500147E-1,9.753000259E0
1.039138539E1,-8.205000311E-2,1.840500087E-1,9.757050514E0
1.039388592E1,-1.630500108E-1,1.720500141E-1,9.765000343E0
1.039638631E1,-2.329500169E-1,1.750500053E-1,9.757050514E0
1.039888686E1,-3.120000064E-1,1.699500084E-1,9.777000427E0
1.040138725E1,-3.739500046E-1,1.650000066E-1,9.772050858E0
1.040388778E1,-4.290000200E-1,1.270500124E-1,9.754950523E0
1.040638817E1,-4.510500133E-1,1.240500063E-1,9.766950607E0
1.040888871E1,-5.200500488E-1,1.319999993E-1,9.781050682E0
1.041138911E1,-5.850000381E-1,1.319999993E-1,9.778950691E0
1.041388965E1,-6.280500293E-1,1.170000061E-1,9.778950691E0
1.041638996E1,-6.949500442E-1,1.240500063E-1,9.805050850E0
1.041889034E1,-7.500000596E-1,1.099500060E-1,9.781050682E0
1.042139091E1,-8.050500154E-1,1.099500060E-1,9.808050156E0
1.042389130E1,-8.749500513E-1,1.050000042E-1,9.790950775E0
1.042639183E1,-9.250500202E-1,9.300000221E-2,9.808050156E0
1.042889222E1,-9.870000482E-1,1.030500084E-1,9.813000679E0
1.043139278E1,-1.054050088E0,7.395000011E-2,9.817050934E0
1.043389317E1,-1.108950019E0,8.595000207E-2,9.813000679E0
1.043639371E1,-1.186050057E0,6.705000252E-2,9.822000504E0
1.043889409E1,-1.231050014E0,6.495000422E-2,9.835950851E0
1.044139462E1,-1.296000004E0,6.705000252E-2,9.832050323E0
1.044389501E1,-1.324950099E0,4.305000231E-2,9.850950241E0
1.044639532E1,-1.389000058E0,3.600000218E-2,9.850950241E0
1.044889593E1,-1.423050046E0,2.595000155E-2,9.856050491E0
1.045139623E1,-1.474950075E0,1.200000010E-2,9.870000839E0
1.045389677E1,-1.533000112E0,7.050000131E-3,9.871950150E0
1.045639716E1,-1.566000104E0,1.005000062E-2,9.870000839E0
1.045889769E1,-1.590000033E0,1.005000062E-2,9.886950493E0
1.046139807E1,-1.636050105E0,-6.000000052E-3,9.883950233E0
1.046389860E1,-1.681050062E0,-1.050000079E-3,9.895950317E0
1.046639899E1,-1.693050027E0,-1.605000161E-2,9.898950577E0
1.046889953E1,-1.741050124E0,-2.295000106E-2,9.886950493E0
1.047139992E1,-1.783950090E0,-3.000000119E-2,9.907950401E0
1.047390046E1,-1.827000141E0,-2.505000122E-2,9.904050827E0
1.047640085E1,-1.863000035E0,-4.005000368E-2,9.910950661E0
1.047890138E1,-1.887000084E0,-3.000000119E-2,9.925050735E0
1.048140177E1,-1.930050135E0,-4.200000316E-2,9.930000305E0
1.048390228E1,-1.966050148E0,-5.895000324E-2,9.931950569E0
1.048640267E1,-1.990050077E0,-6.599999964E-2,9.955950737E0
1.048890321E1,-2.032950163E0,-8.295000345E-2,9.939000130E0
1.049140359E1,-2.068950176E0,-7.995000482E-2,9.937050819E0
1.049390414E1,-2.088000059E0,-1.000500023E-1,9.943950653E0
1.049640453E1,-2.116950035E0,-1.120500043E-1,9.958950043E0
1.049890507E1,-2.116950035E0,-1.039500013E-1,9.973050117E0
1.050140545E1,-2.143050194E0,-1.189500093E-1,9.975000381E0
1.050390600E1,-2.124000072E0,-1.140000075E-1,9.970950127E0
1.050640630E1,-2.151000023E0,-1.309500039E-1,9.966000557E0
1.050890669E1,-2.164950132E0,-1.309500039E-1,9.979950905E0
1.051140723E1,-2.184000015E0,-1.399500072E-1,9.967950821E0
1.051390763E1,-2.194050074E0,-1.429500133E-1,9.985050201E0
1.051640816E1,-2.196000099E0,-1.519500017E-1,9.985050201E0
1.051890855E1,-2.191050053E0,-1.469999999E-1,9.979950905E0
1.052140909E1,-2.206050158E0,-1.570500135E-1,9.997050285E0
1.052390947E1,-2.209950209E0,-1.519500017E-1,9.991950035E0
1.052641001E1,-2.244000196E0,-1.590000093E-1,9.973050117E0
1.052891040E1,-2.244000196E0,-1.690500081E-1,9.978000641E0
1.053141093E1,-2.236950159E0,-1.690500081E-1,9.985050201E0
1.053391132E1,-2.221950054E0,-1.759500057E-1,9.985050201E0
1.053641162E1,-2.220000029E0,-1.830000132E-1,1.000200081E1
1.053891216E1,-2.220000029E0,-1.860000044E-1,9.985050201E0
1.054141254E1,-2.224950075E0,-1.999500096E-1,1.000200081E1
1.054391308E1,-2.236950159E0,-1.999500096E-1,9.970950127E0
1.054641348E1,-2.200950146E0,-2.050500065E-1,9.985050201E0
1.054891401E1,-2.184000015E0,-1.950000077E-1,9.987000465E0
1.055141440E1,-2.172000170E0,-2.190000117E-1,9.979950905E0
1.055391494E1,-2.148000002E0,-1.930500120E-1,9.982950211E0
1.055641532E1,-2.139000177E0,-2.119500041E-1,9.975000381E0
1.055891586E1,-2.100000143E0,-2.119500041E-1,9.979950905E0
1.056141624E1,-2.091000080E0,-2.190000117E-1,9.970950127E0
1.056391678E1,-2.086050034E0,-2.260500044E-1,9.982950211E0
1.056641716E1,-2.056950092E0,-2.170500159E-1,9.973050117E0
1.056891770E1,-2.044950008E0,-1.999500096E-1,9.951000214E0
1.057141801E1,-2.029050112E0,-2.100000083E-1,9.955950737E0
1.057391863E1,-1.978050113E0,-2.050500065E-1,9.973050117E0
1.057641893E1,-1.971000075E0,-2.239500135E-1,9.975000381E0
1.057891953E1,-1.945050120E0,-2.340000123E-1,9.958950043E0
1.058141984E1,-1.914000034E0,-2.260500044E-1,9.939000130E0
1.058392046E1,-1.885050058E0,-2.340000123E-1,9.937050819E0
1.058642077E1,-1.849050045E0,-2.310000062E-1,9.943950653E0
1.058892114E1,-1.815000057E0,-2.340000123E-1,9.939000130E0
1.059142167E1,-1.771950126E0,-2.479500175E-1,9.937050819E0
1.059392206E1,-1.738950133E0,-2.530499995E-1,9.931950569E0
1.059642260E1,-1.702950120E0,-2.530499995E-1,9.916050911E0
1.059892297E1,-1.660050035E0,-2.430000156E-1,9.919950485E0
1.060142351E1,-1.612050056E0,-2.479500175E-1,9.922950745E0
1.060392390E1,-1.588050127E0,-2.550000250E-1,9.907950401E0
1.060642443E1,-1.533000112E0,-2.530499995E-1,9.906000137E0
1.060892483E1,-1.504050016E0,-2.460000068E-1,9.910950661E0
1.061142536E1,-1.462950110E0,-2.190000117E-1,9.901050568E0
1.061392575E1,-1.416000009E0,-2.310000062E-1,9.894000053E0
1.061642629E1,-1.372950077E0,-2.340000123E-1,9.892050743E0
1.061892669E1,-1.327050090E0,-2.359500080E-1,9.882000923E0
1.062142723E1,-1.279050112E0,-2.310000062E-1,9.880050659E0
1.062392761E1,-1.237950087E0,-2.290500104E-1,9.862950325E0
1.062642815E1,-1.195050001E0,-2.310000062E-1,9.874950409E0
1.062892846E1,-1.143000007E0,-2.190000117E-1,9.865050316E0
1.063142886E1,-1.087950110E0,-2.239500135E-1,9.868050575E0
1.063392939E1,-1.044000030E0,-2.340000123E-1,9.865050316E0
1.063642978E1,-9.850500226E-1,-2.380500138E-1,9.850950241E0
1.063893032E1,-9.559500217E-1,-2.170500159E-1,9.846000671E0
1.064143070E1,-8.700000644E-1,-2.290500104E-1,9.853050232E0
1.064393124E1,-8.239500523E-1,-2.119500041E-1,9.834000587E0
1.064643163E1,-7.930500507E-1,-2.149500102E-1,9.838950157E0
1.064893216E1,-7.189500332E-1,-2.220000178E-1,9.817050934E0
1.065143258E1,-6.660000086E-1,-2.190000117E-1,9.820050240E0
1.065393312E1,-6.259500384E-1,-2.029500157E-1,9.825000763E0
1.065643350E1,-5.659500360E-1,-1.980000138E-1,9.802950859E0
1.065893404E1,-5.200500488E-1,-1.810500026E-1,9.808050156E0
1.066143434E1,-4.630500078E-1,-1.759500057E-1,9.810000420E0
1.066393472E1,-4.290000200E-1,-1.590000093E-1,9.786000252E0
1.066643526E1,-3.720000088E-1,-1.710000038E-1,9.790950775E0
1.066893565E1,-3.330000043E-1,-1.590000093E-1,9.793050766E0
1.067143618E1,-2.860500216E-1,-1.469999999E-1,9.789000511E0
1.067393656E1,-2.299500108E-1,-1.690500081E-1,9.778950691E0
1.067643710E1,-1.729500145E-1,-1.570500135E-1,9.781050682E0
1.067893748E1,-1.080000028E-1,-1.620000005E-1,9.790950775E0
1.068143802E1,-6.000000238E-2,-1.469999999E-1,9.784050941E0
1.068393838E1,-1.050000079E-3,-1.549500078E-1,9.769050598E0
1.068643892E1,5.595000088E-2,-1.549500078E-1,9.777000427E0
1.068893930E1,1.129500046E-1,-1.549500078E-1,9.772050858E0
1.069143984E1,1.660500020E-1,-1.399500072E-1,9.772050858E0
1.069394023E1,2.230500132E-1,-1.330500096E-1,9.772050858E0
1.069644056E1,2.710500062E-1,-1.260000020E-1,9.754950523E0
1.069894109E1,3.120000064E-1,-1.069500074E-1,9.762000084E0
1.070144148E1,3.690000176E-1,-1.090500057E-1,9.772050858E0
1.070394201E1,4.320000112E-1,-9.495000541E-2,9.772050858E0
1.070644241E1,4.800000191E-1,-9.000000358E-2,9.765000343E0
1.070894294E1,5.230500102E-1,-8.805000782E-2,9.762000084E0
1.071144333E1,5.659500360E-1,-6.795000285E-2,9.774000168E0
1.071394387E1,6.210000515E-1,-6.405000389E-2,9.760050774E0
1.071644425E1,6.709500551E-1,-6.405000389E-2,9.753000259E0
1.071894478E1,7.120500207E-1,-4.695000127E-2,9.765000343E0
1.072144517E1,7.410000563E-1,-5.400000140E-2,9.778950691E0
1.072394571E1,7.960500121E-1,-4.200000316E-2,9.766950607E0
1.072644609E1,8.479500413E-1,-3.705000132E-2,9.753000259E0
1.072894665E1,9.079500437E-1,-2.805000171E-2,9.774000168E0
1.073144704E1,9.799500704E-1,-2.805000171E-2,9.769050598E0
1.073394757E1,1.015950084E0,-1.800000109E-2,9.766950607E0
1.073644796E1,1.054050088E0,-6.000000052E-3,9.762000084E0
1.073894851E1,1.108950019E0,-9.000000544E-3,9.777000427E0
1.074144889E1,1.164000034E0,-6.000000052E-3,9.781050682E0
1.074394943E1,1.203000069E0,1.950000064E-3,9.784050941E0
1.074644982E1,1.260000110E0,1.200000010E-2,9.784050941E0
1.074895034E1,1.300950050E0,2.400000021E-2,9.778950691E0
1.075145072E1,1.339050055E0,3.795000166E-2,9.774000168E0
1.075395103E1,1.396950126E0,3.795000166E-2,9.777000427E0
1.075645157E1,1.417950034E0,6.195000187E-2,9.777000427E0
1.075895195E1,1.468050122E0,5.505000427E-2,9.777000427E0
1.076145248E1,1.492050052E0,8.100000024E-2,9.778950691E0
1.076395287E1,1.531050086E0,7.695000619E-2,9.793050766E0
1.076645340E1,1.570950031E0,6.900000572E-2,9.784050941E0
1.076895379E1,1.600050092E0,9.105000645E-2,9.790950775E0
1.077145434E1,1.641000032E0,1.080000028E-1,9.810000420E0
1.077395472E1,1.678950071E0,9.300000221E-2,9.808050156E0
1.077645526E1,1.722000122E0,9.300000221E-2,9.802950859E0
1.077895565E1,1.761000037E0,1.009500027E-1,9.805050850E0
1.078145618E1,1.794000030E0,1.200000048E-1,9.805050850E0
1.078395649E1,1.834950089E0,1.150500029E-1,9.820050240E0
1.078645687E1,1.866000056E0,1.240500063E-1,9.820050240E0
1.078895741E1,1.897050142E0,1.219500080E-1,9.822000504E0
1.079145778E1,1.939950109E0,1.459500045E-1,9.826950073E0
1.079395832E1,1.957050085E0,1.410000026E-1,9.817050934E0
1.079645870E1,1.995000124E0,1.440000087E-1,9.820050240E0
1.079895924E1,1.999950051E0,1.530000120E-1,9.817050934E0
1.080145963E1,2.017050028E0,1.510500014E-1,9.826950073E0
1.080396016E1,2.047950029E0,1.720500141E-1,9.829050064E0
1.080646055E1,2.031000137E0,1.800000072E-1,9.850950241E0
1.080896109E1,2.041050196E0,1.890000105E-1,9.841050148E0
1.081146147E1,2.044950008E0,1.939500123E-1,9.832050323E0
1.081396201E1,2.065050125E0,2.029500157E-1,9.844050407E0
1.081646240E1,2.074050188E0,1.960500032E-1,9.846000671E0
1.081896293E1,2.098050117E0,2.179500163E-1,9.846000671E0
1.082146330E1,2.092950106E0,1.990500093E-1,9.847950935E0
1.082396383E1,2.100000143E0,2.149500102E-1,9.856050491E0
1.082646422E1,2.116950035E0,2.110500038E-1,9.853050232E0
1.082896476E1,2.116950035E0,2.029500157E-1,9.847950935E0
1.083146507E1,2.134050131E0,2.080500126E-1,9.838950157E0
1.083396569E1,2.131950140E0,1.939500123E-1,9.862950325E0
1.083646600E1,2.151000023E0,2.179500163E-1,9.865050316E0
1.083896639E1,2.115000010E0,2.269500047E-1,9.846000671E0
1.084146692E1,2.140950203E0,2.250000089E-1,9.850950241E0
1.084396735E1,2.131950140E0,2.230500132E-1,9.859950066E0
1.084646788E1,2.119950056E0,2.320500165E-1,9.844050407E0
1.084896827E1,2.122050047E0,2.419500053E-1,9.859950066E0
1.085146881E1,2.103000164E0,2.419500053E-1,9.862950325E0
1.085396920E1,2.089050055E0,2.490000129E-1,9.870000839E0
1.085646974E1,2.053050041E0,2.629500031E-1,9.862950325E0
1.085897013E1,2.038050175E0,2.509500086E-1,9.859950066E0
1.086147066E1,2.035950184E0,2.629500031E-1,9.865050316E0
1.086397105E1,2.009999990E0,2.470500171E-1,9.859950066E0
1.086647157E1,1.990050077E0,2.560500205E-1,9.859950066E0
1.086897196E1,1.950000048E0,2.560500205E-1,9.868050575E0
1.087147249E1,1.939950109E0,2.389500141E-1,9.859950066E0
1.087397280E1,1.930050135E0,2.440500110E-1,9.865050316E0
1.087647342E1,1.923000097E0,2.470500171E-1,9.847950935E0
1.087897373E1,1.894950032E0,2.509500086E-1,9.858000755E0
1.088147412E1,1.882950068E0,2.680500150E-1,9.846000671E0
1.088397465E1,1.873050094E0,2.590500116E-1,9.859950066E0
1.088647504E1,1.843950033E0,2.440500110E-1,9.850950241E0
1.088897559E1,1.830000043E0,2.509500086E-1,9.846000671E0
1.089147597E1,1.810950041E0,2.440500110E-1,9.844050407E0
1.089397651E1,1.762950063E0,2.490000129E-1,9.871950150E0
1.089647690E1,1.729050040E0,2.590500116E-1,9.844050407E0
1.089897743E1,1.693050027E0,2.440500110E-1,9.846000671E0
1.090147781E1,1.653000116E0,2.509500086E-1,9.862950325E0
1.090397835E1,1.630950093E0,2.539499998E-1,9.850950241E0
1.090647874E1,1.618950129E0,2.560500205E-1,9.850950241E0
1.090897925E1,1.576050043E0,2.610000074E-1,9.862950325E0
1.091147964E1,1.537950039E0,2.299500108E-1,9.814950943E0
1.091397994E1,1.492050052E0,2.470500171E-1,9.834000587E0
1.091648048E1,1.440000057E0,2.370000184E-1,9.858000755E0
1.091898087E1,1.413000107E0,2.539499998E-1,9.829050064E0
1.092148142E1,1.375050068E0,2.419500053E-1,9.829050064E0
1.092398180E1,1.342050076E0,2.149500102E-1,9.846000671E0
1.092648234E1,1.332000017E0,2.230500132E-1,9.829050064E0
1.092898273E1,1.300950050E0,2.149500102E-1,9.826950073E0
1.093148327E1,1.276950002E0,2.059500068E-1,9.802950859E0
1.093398366E1,1.240950108E0,2.200500071E-1,9.874950409E0
1.093648419E1,1.219050050E0,2.149500102E-1,9.817050934E0
1.093898458E1,1.188000083E0,2.080500126E-1,9.822000504E0
1.094148512E1,1.128000021E0,2.059500068E-1,9.825000763E0
1.094398550E1,1.099950075E0,2.130000144E-1,9.822000504E0
1.094648581E1,1.039950013E0,2.010000050E-1,9.813000679E0
1.094898642E1,1.006049991E0,2.059500068E-1,9.825000763E0
1.095148673E1,9.820500612E-1,1.960500032E-1,9.826950073E0
1.095398735E1,9.580500722E-1,2.250000089E-1,9.822000504E0
1.095648789E1,9.130500555E-1,2.130000144E-1,9.820050240E0
1.095898828E1,8.820000291E-1,2.080500126E-1,9.813000679E0
1.096148858E1,8.550000191E-1,2.010000050E-1,9.820050240E0
1.096398920E1,8.320500255E-1,1.819500029E-1,9.810000420E0
1.096648951E1,7.960500121E-1,1.770000011E-1,9.805050850E0
1.096899013E1,7.600500584E-1,1.699500084E-1,9.801000595E0
1.097149044E1,7.170000076E-1,1.750500053E-1,9.817050934E0
1.097399105E1,6.690000296E-1,1.750500053E-1,9.802950859E0
1.097649135E1,6.499500275E-1,1.560000032E-1,9.820050240E0
1.097899189E1,6.210000515E-1,1.699500084E-1,9.825000763E0
1.098149228E1,5.970000029E-1,1.579500139E-1,9.808050156E0
1.098399281E1,5.539500117E-1,1.459500045E-1,9.817050934E0
1.098649320E1,5.250000358E-1,1.390500069E-1,9.817050934E0
1.098899374E1,4.890000224E-1,1.510500014E-1,9.805050850E0
1.099149413E1,4.560000300E-1,1.560000032E-1,9.802950859E0
1.099399466E1,4.080000222E-1,1.600500047E-1,9.798000336E0
1.099649508E1,3.889500201E-1,1.680000126E-1,9.822000504E0
1.099899562E1,3.499500155E-1,1.510500014E-1,9.796050072E0
1.100149600E1,3.340500295E-1,1.459500045E-1,9.808050156E0
1.100399654E1,3.070500195E-1,1.480500102E-1,9.810000420E0
1.100649683E1,2.569500208E-1,1.480500102E-1,9.813000679E0
1.100899721E1,2.160000056E-1,1.390500069E-1,9.813000679E0
1.101149775E1,1.849500090E-1,1.319999993E-1,9.808050156E0
1.101399814E1,1.399500072E-1,1.360500008E-1,9.802950859E0
