"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.320918460E-1,-2.199999988E-3,-5.499999970E-4,-6.544999778E-2
4.345921420E-1,-1.099999994E-3,-5.499999970E-4,-6.751249731E-2
4.370925240E-1,-1.374999993E-4,-1.649999991E-3,-6.861250103E-2
4.395930630E-1,-1.374999993E-4,5.499999970E-4,-6.861250103E-2
4.420934500E-1,-1.374999993E-4,-1.649999991E-3,-6.655000150E-2
4.445939570E-1,-1.099999994E-3,5.499999970E-4,-6.544999778E-2
4.470943440E-1,-1.099999994E-3,5.499999970E-4,-6.435000151E-2
4.495948800E-1,-1.374999993E-4,-5.499999970E-4,-6.228749827E-2
4.520952670E-1,9.624999948E-4,5.499999970E-4,-6.118749827E-2
4.545955690E-1,-1.374999993E-4,-1.649999991E-3,-6.118749827E-2
4.570961060E-1,-1.099999994E-3,5.499999970E-4,-5.898749828E-2
4.595964930E-1,-1.374999993E-4,5.499999970E-4,-5.582499877E-2
4.620970290E-1,-2.199999988E-3,1.649999991E-3,-5.266249925E-2
4.645974160E-1,9.624999948E-4,5.499999970E-4,-4.949999973E-2
4.670979330E-1,-1.099999994E-3,5.499999970E-4,-4.839999974E-2
4.695983200E-1,-2.199999988E-3,-5.499999970E-4,-4.633750021E-2
4.720988560E-1,-1.099999994E-3,5.499999970E-4,-4.413750023E-2
4.745992430E-1,-1.374999993E-4,-5.499999970E-4,-4.413750023E-2
4.770997740E-1,-1.374999993E-4,-5.499999970E-4,-3.987500072E-2
4.796001610E-1,-1.374999993E-4,5.499999970E-4,-3.877500072E-2
4.821006970E-1,-1.374999993E-4,-5.499999970E-4,-3.561250120E-2
4.846010840E-1,-1.099999994E-3,5.499999970E-4,-3.561250120E-2
4.871013920E-1,9.624999948E-4,-5.499999970E-4,-3.244999796E-2
4.896019280E-1,2.062499989E-3,5.499999970E-4,-2.818750031E-2
4.921023150E-1,9.624999948E-4,-1.649999991E-3,-2.502499893E-2
4.946028510E-1,-1.374999993E-4,-5.499999970E-4,-2.076249942E-2
4.971032040E-1,-2.199999988E-3,-5.499999970E-4,-1.649999991E-2
4.996037400E-1,-1.099999994E-3,5.499999970E-4,-1.113750041E-2
5.021041270E-1,-1.374999993E-4,5.499999970E-4,-5.774999969E-3
5.046046630E-1,9.624999948E-4,-5.499999970E-4,-2.612499986E-3
5.071049540E-1,9.624999948E-4,-5.499999970E-4,2.612499986E-3
5.096055670E-1,-1.374999993E-4,5.499999970E-4,5.912499968E-3
5.121058770E-1,-1.374999993E-4,5.499999970E-4,1.113750041E-2
5.146062620E-1,-1.374999993E-4,-5.499999970E-4,1.223750040E-2
5.171067980E-1,9.624999948E-4,5.499999970E-4,1.869999990E-2
