"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.155946330E-1,-1.374999993E-4,4.812499974E-3,1.113750041E-2
4.180951640E-1,-1.099999994E-3,-2.612499986E-3,6.874999963E-3
4.205955490E-1,-2.199999988E-3,-7.974999957E-3,5.499999970E-4
4.230960860E-1,-2.199999988E-3,-3.712499980E-3,-3.712499980E-3
4.255967010E-1,-1.374999993E-4,1.649999991E-3,-9.074999951E-3
4.280970930E-1,3.162499983E-3,4.812499974E-3,-1.333750039E-2
4.305976290E-1,2.062499989E-3,1.649999991E-3,-1.966249943E-2
4.330982440E-1,2.062499989E-3,-1.649999991E-3,-2.392499894E-2
4.355986310E-1,2.062499989E-3,-5.499999970E-4,-2.818750031E-2
4.380991730E-1,9.624999948E-4,1.649999991E-3,-3.561250120E-2
4.405995590E-1,-1.099999994E-3,1.649999991E-3,-3.987500072E-2
4.431000960E-1,-2.199999988E-3,-3.712499980E-3,-4.523750022E-2
4.456007110E-1,-3.299999982E-3,-6.874999963E-3,-4.839999974E-2
4.481010890E-1,-3.299999982E-3,-5.774999969E-3,-5.266249925E-2
4.506016250E-1,-1.374999993E-4,3.712499980E-3,-5.582499877E-2
4.531020120E-1,9.624999948E-4,6.874999963E-3,-6.008749828E-2
4.556025480E-1,3.162499983E-3,4.812499974E-3,-6.118749827E-2
4.581031640E-1,2.062499989E-3,-2.612499986E-3,-6.544999778E-2
4.606035210E-1,-1.099999994E-3,-1.649999991E-3,-6.544999778E-2
4.631040580E-1,-3.299999982E-3,5.499999970E-4,-6.751249731E-2
4.656044440E-1,-2.199999988E-3,1.649999991E-3,-6.971249729E-2
4.681050580E-1,-2.199999988E-3,-3.712499980E-3,-7.287500054E-2
4.706055930E-1,-2.199999988E-3,-4.812499974E-3,-7.287500054E-2
4.731059780E-1,-1.099999994E-3,-4.812499974E-3,-7.507500052E-2
4.756065140E-1,2.062499989E-3,2.612499986E-3,-7.507500052E-2
4.781071300E-1,9.624999948E-4,5.912499968E-3,-7.713750005E-2
4.806075020E-1,3.162499983E-3,1.649999991E-3,-7.933750004E-2
4.831080390E-1,9.624999948E-4,-3.712499980E-3,-7.933750004E-2
4.856086540E-1,-1.374999993E-4,-4.812499974E-3,-8.030000329E-2
4.881090410E-1,-2.199999988E-3,-5.499999970E-4,-7.933750004E-2
4.906095670E-1,-1.099999994E-3,2.612499986E-3,-8.030000329E-2
4.931099540E-1,-1.099999994E-3,-2.612499986E-3,-8.030000329E-2
4.956105670E-1,-3.299999982E-3,-6.874999963E-3,-7.823749632E-2
4.981111080E-1,-1.099999994E-3,-2.612499986E-3,-7.713750005E-2
5.006114920E-1,2.062499989E-3,4.812499974E-3,-7.397499681E-2
5.031120290E-1,9.624999948E-4,6.874999963E-3,-7.177499682E-2
5.056126440E-1,9.624999948E-4,3.712499980E-3,-7.081250101E-2
5.081130310E-1,9.624999948E-4,-1.649999991E-3,-6.544999778E-2
5.106135670E-1,-2.199999988E-3,-4.812499974E-3,-6.228749827E-2
5.131139490E-1,-2.199999988E-3,-5.499999970E-4,-6.008749828E-2
5.156145620E-1,-2.199999988E-3,3.712499980E-3,-5.582499877E-2
5.181151030E-1,-2.199999988E-3,-2.612499986E-3,-5.376249924E-2
5.206154870E-1,-1.099999994E-3,-4.812499974E-3,-5.059999973E-2
5.231160190E-1,2.062499989E-3,-2.612499986E-3,-4.839999974E-2
5.256166340E-1,3.162499983E-3,5.912499968E-3,-4.303750023E-2
5.281170210E-1,3.162499983E-3,7.974999957E-3,-4.207500070E-2
5.306175570E-1,9.624999948E-4,1.649999991E-3,-3.987500072E-2
5.331179490E-1,-1.099999994E-3,-5.774999969E-3,-3.451250121E-2
5.356184850E-1,-2.199999988E-3,-5.774999969E-3,-2.928750031E-2
5.381191010E-1,-2.199999988E-3,-1.649999991E-3,-2.818750031E-2
5.406194870E-1,-1.374999993E-4,2.612499986E-3,-2.502499893E-2
5.431200480E-1,-1.374999993E-4,5.499999970E-4,-2.186249942E-2
5.456204340E-1,-1.374999993E-4,-5.774999969E-3,-1.759999990E-2
5.481210480E-1,9.624999948E-4,-1.649999991E-3,-1.003750041E-2
5.506215880E-1,3.162499983E-3,3.712499980E-3,-5.774999969E-3
5.531219730E-1,2.062499989E-3,7.974999957E-3,-1.649999991E-3
5.556225190E-1,-1.374999993E-4,2.612499986E-3,1.649999991E-3
5.581231350E-1,-1.374999993E-4,-5.774999969E-3,7.974999957E-3
5.606235210E-1,-2.199999988E-3,-3.712499980E-3,1.443750039E-2
5.631240580E-1,-1.099999994E-3,-5.499999970E-4,1.966249943E-2
5.656244640E-1,-1.374999993E-4,3.712499980E-3,1.966249943E-2
5.681250770E-1,-1.374999993E-4,2.612499986E-3,2.392499894E-2
5.706256170E-1,2.062499989E-3,-2.612499986E-3,2.818750031E-2
5.731260020E-1,3.162499983E-3,-5.499999970E-4,3.464999795E-2
5.756265280E-1,4.124999978E-3,2.612499986E-3,3.671250120E-2
5.781271440E-1,2.062499989E-3,7.974999957E-3,3.781250119E-2
5.806275300E-1,-1.374999993E-4,5.499999970E-4,3.891250119E-2
5.831280670E-1,-2.199999988E-3,-9.074999951E-3,4.207500070E-2
5.856284540E-1,-1.099999994E-3,-7.974999957E-3,4.633750021E-2
5.881290720E-1,-2.199999988E-3,5.499999970E-4,4.633750021E-2
5.906296120E-1,2.062499989E-3,3.712499980E-3,4.949999973E-2
5.931299970E-1,2.062499989E-3,5.499999970E-4,5.156249925E-2
5.956305340E-1,9.624999948E-4,-3.712499980E-3,5.692499876E-2
5.981311440E-1,3.162499983E-3,5.499999970E-4,5.912499875E-2
6.006315310E-1,3.162499983E-3,4.812499974E-3,6.118749827E-2
6.031320670E-1,9.624999948E-4,5.912499968E-3,6.008749828E-2
6.056324540E-1,-1.374999993E-4,-5.499999970E-4,6.435000151E-2
6.081330340E-1,-2.199999988E-3,-5.774999969E-3,6.544999778E-2
6.106335740E-1,-1.099999994E-3,-5.774999969E-3,6.861250103E-2
6.131339590E-1,9.624999948E-4,2.612499986E-3,6.764999777E-2
6.156344960E-1,9.624999948E-4,6.874999963E-3,6.655000150E-2
6.181348820E-1,2.062499989E-3,1.649999991E-3,6.655000150E-2
6.206355200E-1,2.062499989E-3,-2.612499986E-3,6.544999778E-2
6.231360600E-1,2.062499989E-3,-5.499999970E-4,6.655000150E-2
6.256364450E-1,2.062499989E-3,3.712499980E-3,6.338749826E-2
6.281369810E-1,-1.374999993E-4,5.912499968E-3,6.118749827E-2
6.306375970E-1,-1.099999994E-3,-2.612499986E-3,6.008749828E-2
6.331379830E-1,-1.099999994E-3,-9.074999951E-3,5.912499875E-2
6.356385200E-1,-2.199999988E-3,-6.874999963E-3,5.802499875E-2
6.381389060E-1,-1.374999993E-4,1.649999991E-3,5.692499876E-2
6.406395100E-1,9.624999948E-4,4.812499974E-3,5.582499877E-2
6.431400500E-1,2.062499989E-3,3.712499980E-3,5.266249925E-2
6.456404350E-1,3.162499983E-3,-1.649999991E-3,5.156249925E-2
6.481409710E-1,9.624999948E-4,-1.649999991E-3,4.839999974E-2
6.506415970E-1,2.062499989E-3,4.812499974E-3,4.523750022E-2
6.531419830E-1,-1.374999993E-4,5.912499968E-3,4.207500070E-2
6.556425200E-1,-2.199999988E-3,-2.612499986E-3,3.781250119E-2
6.581431350E-1,-3.299999982E-3,-6.874999963E-3,3.671250120E-2
6.606435220E-1,-1.374999993E-4,-3.712499980E-3,3.244999796E-2
6.631440480E-1,2.062499989E-3,3.712499980E-3,2.928750031E-2
6.656444350E-1,2.062499989E-3,6.874999963E-3,2.076249942E-2
6.681449710E-1,9.624999948E-4,3.712499980E-3,1.539999992E-2
6.706455870E-1,9.624999948E-4,-2.612499986E-3,1.113750041E-2
6.731459780E-1,9.624999948E-4,-1.649999991E-3,5.912499968E-3
6.756465150E-1,9.624999948E-4,1.649999991E-3,-3.712499980E-3
6.781469010E-1,-1.099999994E-3,3.712499980E-3,-1.333750039E-2
6.806475150E-1,-3.299999982E-3,-2.612499986E-3,-1.649999991E-2
6.831480550E-1,-3.299999982E-3,-7.974999957E-3,-2.282499894E-2
6.856484540E-1,-1.099999994E-3,-5.774999969E-3,-2.818750031E-2
6.881489900E-1,2.062499989E-3,4.812499974E-3,-3.671250120E-2
6.906493770E-1,3.162499983E-3,9.074999951E-3,-4.303750023E-2
6.931499900E-1,9.624999948E-4,1.649999991E-3,-4.729999974E-2
6.956505310E-1,9.624999948E-4,-4.812499974E-3,-4.949999973E-2
6.981509150E-1,9.624999948E-4,-2.612499986E-3,-5.582499877E-2
7.006514520E-1,-1.099999994E-3,3.712499980E-3,-6.008749828E-2
7.031520670E-1,-1.099999994E-3,2.612499986E-3,-6.544999778E-2
7.056524540E-1,-1.099999994E-3,-3.712499980E-3,-6.971249729E-2
7.081529990E-1,-1.099999994E-3,-5.774999969E-3,-7.287500054E-2
7.106533860E-1,-1.374999993E-4,-2.612499986E-3,-7.603749633E-2
7.131539990E-1,2.062499989E-3,6.874999963E-3,-8.030000329E-2
7.156545400E-1,2.062499989E-3,6.874999963E-3,-8.676250279E-2
7.181549010E-1,-1.374999993E-4,5.499999970E-4,-8.992499858E-2
7.206555150E-1,-1.099999994E-3,-6.874999963E-3,-9.102500230E-2
7.231560550E-1,-1.099999994E-3,-3.712499980E-3,-9.418749809E-2
7.256564400E-1,-2.199999988E-3,5.499999970E-4,-9.198749810E-2
7.281569760E-1,-2.199999988E-3,1.649999991E-3,-9.624999762E-2
7.306575820E-1,-2.199999988E-3,-3.712499980E-3,-9.528750181E-2
7.331579680E-1,-1.099999994E-3,-5.774999969E-3,-9.308750182E-2
7.356585050E-1,2.062499989E-3,-1.649999991E-3,-8.992499858E-2
7.381588910E-1,9.624999948E-4,4.812499974E-3,-8.772499859E-2
7.406595100E-1,2.062499989E-3,5.912499968E-3,-8.249999583E-2
7.431600500E-1,-1.099999994E-3,5.499999970E-4,-7.823749632E-2
7.456604350E-1,-1.099999994E-3,-6.874999963E-3,-7.177499682E-2
7.481609710E-1,-1.099999994E-3,-5.774999969E-3,-6.544999778E-2
7.506615960E-1,-2.199999988E-3,3.712499980E-3,-6.008749828E-2
7.531619820E-1,-2.199999988E-3,3.712499980E-3,-5.486249924E-2
7.556625190E-1,-1.099999994E-3,-1.649999991E-3,-4.839999974E-2
7.581629060E-1,-1.374999993E-4,-6.874999963E-3,-3.987500072E-2
7.606634420E-1,2.062499989E-3,5.499999970E-4,-3.451250121E-2
7.631640290E-1,3.162499983E-3,6.874999963E-3,-3.038750030E-2
7.656644160E-1,2.062499989E-3,5.912499968E-3,-2.708750032E-2
7.681649520E-1,-1.099999994E-3,-5.499999970E-4,-1.759999990E-2
7.706653390E-1,-1.099999994E-3,-9.074999951E-3,-9.074999951E-3
7.731659610E-1,-1.099999994E-3,-4.812499974E-3,-3.712499980E-3
7.756665020E-1,9.624999948E-4,1.649999991E-3,-5.499999970E-4
7.781668870E-1,-1.374999993E-4,3.712499980E-3,7.974999957E-3
7.806674230E-1,9.624999948E-4,-1.649999991E-3,1.649999991E-2
7.831680810E-1,-1.374999993E-4,-5.774999969E-3,2.502499893E-2
7.856684680E-1,2.062499989E-3,-1.649999991E-3,3.135000169E-2
7.881690050E-1,3.162499983E-3,6.874999963E-3,3.781250119E-2
7.906693910E-1,2.062499989E-3,6.874999963E-3,4.317500070E-2
7.931700100E-1,-1.374999993E-4,-2.612499986E-3,4.949999973E-2
7.956705500E-1,-2.199999988E-3,-7.974999957E-3,5.912499875E-2
7.981709350E-1,-1.099999994E-3,-4.812499974E-3,6.435000151E-2
8.006714710E-1,-1.374999993E-4,3.712499980E-3,6.764999777E-2
8.031721050E-1,-1.374999993E-4,3.712499980E-3,7.081250101E-2
8.056724920E-1,-1.374999993E-4,5.499999970E-4,7.507500052E-2
8.081730290E-1,2.062499989E-3,-3.712499980E-3,7.933750004E-2
8.106734150E-1,2.062499989E-3,5.499999970E-4,8.359999955E-2
8.131740340E-1,2.062499989E-3,5.912499968E-3,8.359999955E-2
8.156745740E-1,9.624999948E-4,6.874999963E-3,8.249999583E-2
8.181749590E-1,-1.374999993E-4,-5.499999970E-4,8.456250280E-2
8.206754950E-1,-1.374999993E-4,-7.974999957E-3,8.676250279E-2
8.231761060E-1,-1.374999993E-4,-2.612499986E-3,8.676250279E-2
8.256764920E-1,9.624999948E-4,2.612499986E-3,8.566249907E-2
8.281770290E-1,9.624999948E-4,3.712499980E-3,8.786249906E-2
8.306776440E-1,9.624999948E-4,-5.499999970E-4,8.676250279E-2
8.331780310E-1,2.062499989E-3,-2.612499986E-3,8.882500231E-2
8.356785670E-1,2.062499989E-3,5.499999970E-4,8.882500231E-2
