"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.514914080E-1,1.065264456E-3,-5.326322280E-3,6.391586736E-3
2.534930090E-1,1.065264456E-3,-3.195793368E-3,9.587380104E-3
2.554940250E-1,1.597896684E-3,-4.793690052E-3,1.171790902E-2
2.574943370E-1,1.065264456E-3,-4.261057824E-3,1.331580617E-2
2.594951970E-1,1.597896684E-3,-4.793690052E-3,1.278317347E-2
2.614960560E-1,3.195793368E-3,-1.597896684E-3,1.651159860E-2
2.634968370E-1,2.663161140E-3,-2.663161140E-3,1.757686399E-2
2.654984390E-1,5.326322280E-4,-1.597896684E-3,1.757686399E-2
2.674993770E-1,2.130528912E-3,-2.130528912E-3,2.077265643E-2
2.695006660E-1,1.065264456E-3,-1.065264456E-3,2.024002373E-2
2.715028530E-1,1.597896684E-3,1.065264456E-3,2.503371425E-2
2.735048840E-1,2.130528912E-3,1.597896684E-3,2.290318534E-2
2.755064860E-1,1.597896684E-3,1.597896684E-3,2.503371425E-2
2.775071500E-1,3.195793368E-3,1.065264456E-3,2.663161233E-2
2.795090640E-1,1.065264456E-3,3.728425596E-3,2.822950855E-2
2.815106270E-1,5.326322280E-4,0.000000000E0,2.929477207E-2
2.835121890E-1,0.000000000E0,2.663161140E-3,3.089267015E-2
2.855142200E-1,3.195793368E-3,0.000000000E0,3.249056637E-2
2.875154310E-1,5.326322280E-4,2.663161140E-3,3.408846259E-2
2.895157830E-1,5.326322280E-4,2.130528912E-3,3.462109342E-2
2.915160170E-1,1.597896684E-3,-5.326322280E-4,3.568635881E-2
2.935162520E-1,0.000000000E0,-5.326322280E-4,3.515372798E-2
2.955166030E-1,1.597896684E-3,-1.597896684E-3,3.728425503E-2
2.975162120E-1,5.326322280E-4,-2.663161140E-3,3.834952042E-2
2.995172280E-1,2.130528912E-3,-2.130528912E-3,3.781688958E-2
3.015184390E-1,5.326322280E-4,-3.195793368E-3,3.888215125E-2
3.035198840E-1,1.065264456E-3,-3.195793368E-3,4.048004746E-2
3.055207440E-1,2.130528912E-3,-2.130528912E-3,3.781688958E-2
3.075223840E-1,5.326322280E-4,-1.597896684E-3,3.941478580E-2
3.095241810E-1,0.000000000E0,-5.326322280E-4,3.941478580E-2
3.115246110E-1,-5.326322280E-4,-1.597896684E-3,3.888215125E-2
3.135258610E-1,2.130528912E-3,-5.326322280E-4,3.941478580E-2
3.155267590E-1,5.326322280E-4,0.000000000E0,3.675162420E-2
3.175276580E-1,2.663161140E-3,3.728425596E-3,3.675162420E-2
3.195280870E-1,1.065264456E-3,2.130528912E-3,3.781688958E-2
3.215293770E-1,1.065264456E-3,2.663161140E-3,3.675162420E-2
3.235305870E-1,-5.326322280E-4,5.326322280E-3,3.568635881E-2
3.255319160E-1,1.065264456E-3,4.793690052E-3,3.568635881E-2
3.275322670E-1,1.065264456E-3,3.195793368E-3,3.515372798E-2
3.295329310E-1,2.663161140E-3,5.326322280E-3,3.462109342E-2
3.315331660E-1,5.326322280E-4,3.195793368E-3,3.195793182E-2
3.335327750E-1,1.065264456E-3,1.597896684E-3,3.195793182E-2
3.355326190E-1,0.000000000E0,2.130528912E-3,3.142530099E-2
3.375326580E-1,2.130528912E-3,1.065264456E-3,3.089267015E-2
3.395319160E-1,1.597896684E-3,2.130528912E-3,3.036003746E-2
3.415319160E-1,1.065264456E-3,1.065264456E-3,2.769687586E-2
3.435317590E-1,1.597896684E-3,-1.597896684E-3,2.822950855E-2
3.455312120E-1,2.663161140E-3,-1.065264456E-3,2.876213938E-2
3.475307440E-1,1.597896684E-3,-2.130528912E-3,2.663161233E-2
3.495309780E-1,2.130528912E-3,-5.326322280E-4,2.663161233E-2
3.515323060E-1,-5.326322280E-4,-1.597896684E-3,2.396845073E-2
