"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.945318940E-1,9.624999948E-4,-5.499999970E-4,-5.774999969E-3
6.970324480E-1,-1.099999994E-3,5.499999970E-4,-1.003750041E-2
6.995331380E-1,9.624999948E-4,-5.499999970E-4,-1.223750040E-2
7.020336790E-1,-1.374999993E-4,-5.499999970E-4,-1.113750041E-2
7.045342920E-1,-1.374999993E-4,5.499999970E-4,-1.333750039E-2
7.070349130E-1,-1.374999993E-4,-5.499999970E-4,-1.333750039E-2
7.095355280E-1,-1.374999993E-4,5.499999970E-4,-1.539999992E-2
7.120361430E-1,-1.099999994E-3,-5.499999970E-4,-1.759999990E-2
7.145367590E-1,-1.374999993E-4,-5.499999970E-4,-1.759999990E-2
7.170373590E-1,-1.374999993E-4,5.499999970E-4,-1.856249943E-2
7.195380510E-1,-1.374999993E-4,-5.499999970E-4,-1.856249943E-2
7.220385920E-1,-1.374999993E-4,-1.649999991E-3,-1.856249943E-2
7.245392820E-1,-1.099999994E-3,-5.499999970E-4,-1.759999990E-2
7.270398190E-1,-1.099999994E-3,-1.649999991E-3,-1.649999991E-2
7.295405090E-1,-1.374999993E-4,5.499999970E-4,-1.759999990E-2
7.320410490E-1,-1.374999993E-4,-5.499999970E-4,-1.759999990E-2
7.345417400E-1,-1.374999993E-4,5.499999970E-4,-1.649999991E-2
7.370422460E-1,-1.099999994E-3,-1.649999991E-3,-1.759999990E-2
7.395429370E-1,-1.374999993E-4,-5.499999970E-4,-1.856249943E-2
7.420434770E-1,-1.099999994E-3,-5.499999970E-4,-1.856249943E-2
7.445440900E-1,-1.099999994E-3,-1.649999991E-3,-1.966249943E-2
7.470447310E-1,-1.374999993E-4,-1.649999991E-3,-1.856249943E-2
7.495453460E-1,-1.374999993E-4,-5.499999970E-4,-1.856249943E-2
7.520459620E-1,-1.374999993E-4,-5.499999970E-4,-1.856249943E-2
7.545465770E-1,-1.374999993E-4,5.499999970E-4,-2.186249942E-2
7.570472060E-1,-1.099999994E-3,-5.499999970E-4,-2.186249942E-2
7.595478220E-1,-1.099999994E-3,-5.499999970E-4,-2.186249942E-2
7.620484380E-1,-1.374999993E-4,-5.499999970E-4,-1.966249943E-2
7.645490540E-1,-1.374999993E-4,-5.499999970E-4,-2.076249942E-2
7.670496750E-1,-1.374999993E-4,5.499999970E-4,-2.076249942E-2
7.695502900E-1,-1.099999994E-3,5.499999970E-4,-2.076249942E-2
7.720509050E-1,-1.099999994E-3,-5.499999970E-4,-1.856249943E-2
7.745515200E-1,-1.374999993E-4,-5.499999970E-4,-2.076249942E-2
7.770521400E-1,-1.374999993E-4,-5.499999970E-4,-1.966249943E-2
7.795527550E-1,-1.374999993E-4,-1.649999991E-3,-1.759999990E-2
7.820533700E-1,9.624999948E-4,-5.499999970E-4,-1.966249943E-2
7.845539860E-1,9.624999948E-4,5.499999970E-4,-1.759999990E-2
7.870546020E-1,9.624999948E-4,-1.649999991E-3,-1.759999990E-2
7.895551990E-1,9.624999948E-4,1.649999991E-3,-1.966249943E-2
7.920558150E-1,-1.374999993E-4,5.499999970E-4,-1.966249943E-2
7.945564300E-1,9.624999948E-4,5.499999970E-4,-2.076249942E-2
7.970570450E-1,-1.374999993E-4,-1.649999991E-3,-2.076249942E-2
7.995576550E-1,2.062499989E-3,-5.499999970E-4,-2.076249942E-2
8.020582700E-1,9.624999948E-4,5.499999970E-4,-1.966249943E-2
8.045588850E-1,-1.374999993E-4,-5.499999970E-4,-2.392499894E-2
8.070595000E-1,-2.199999988E-3,-5.499999970E-4,-2.282499894E-2
8.095600960E-1,-1.374999993E-4,-1.649999991E-3,-2.502499893E-2
8.120607120E-1,9.624999948E-4,-5.499999970E-4,-2.186249942E-2
8.145613280E-1,-1.374999993E-4,-5.499999970E-4,-2.186249942E-2
8.170619440E-1,-1.099999994E-3,5.499999970E-4,-2.186249942E-2
8.195625740E-1,-1.099999994E-3,-5.499999970E-4,-2.076249942E-2
8.220631890E-1,-1.374999993E-4,-5.499999970E-4,-1.966249943E-2
8.245638040E-1,-1.374999993E-4,-1.649999991E-3,-1.759999990E-2
8.270644190E-1,-1.099999994E-3,-5.499999970E-4,-1.759999990E-2
8.295650480E-1,-1.099999994E-3,-5.499999970E-4,-1.539999992E-2
8.320656630E-1,-1.099999994E-3,-1.649999991E-3,-1.539999992E-2
8.345662780E-1,-1.374999993E-4,-5.499999970E-4,-1.429999992E-2
8.370668940E-1,-2.199999988E-3,-5.499999970E-4,-1.333750039E-2
8.395675100E-1,-1.099999994E-3,5.499999970E-4,-1.429999992E-2
8.420681310E-1,-1.374999993E-4,5.499999970E-4,-1.223750040E-2
8.445687470E-1,-1.374999993E-4,-5.499999970E-4,-1.223750040E-2
8.470693620E-1,-1.374999993E-4,-5.499999970E-4,-1.113750041E-2
8.495699770E-1,-1.374999993E-4,-5.499999970E-4,-1.223750040E-2
8.520705780E-1,-1.374999993E-4,5.499999970E-4,-1.113750041E-2
8.545711930E-1,9.624999948E-4,-5.499999970E-4,-1.113750041E-2
8.570718080E-1,-1.374999993E-4,-5.499999970E-4,-1.003750041E-2
8.595724230E-1,9.624999948E-4,-5.499999970E-4,-9.074999951E-3
8.620730390E-1,9.624999948E-4,5.499999970E-4,-6.874999963E-3
8.645736550E-1,-1.374999993E-4,-5.499999970E-4,-6.874999963E-3
8.670742710E-1,-1.099999994E-3,-1.649999991E-3,-4.812499974E-3
8.695748870E-1,-1.374999993E-4,-5.499999970E-4,-4.812499974E-3
8.720755010E-1,-1.374999993E-4,-5.499999970E-4,-3.712499980E-3
8.745761160E-1,-1.374999993E-4,-1.649999991E-3,-1.649999991E-3
8.770767310E-1,9.624999948E-4,1.649999991E-3,-5.499999970E-4
8.795773460E-1,-1.099999994E-3,5.499999970E-4,5.499999970E-4
8.820779760E-1,9.624999948E-4,5.499999970E-4,-3.712499980E-3
8.845785910E-1,-1.374999993E-4,-5.499999970E-4,5.499999970E-4
8.870792070E-1,9.624999948E-4,-5.499999970E-4,-1.649999991E-3
8.895795930E-1,9.624999948E-4,-1.649999991E-3,-1.649999991E-3
8.920801970E-1,-1.374999993E-4,5.499999970E-4,-5.499999970E-4
8.945810430E-1,9.624999948E-4,-1.649999991E-3,-1.649999991E-3
8.970814290E-1,-1.099999994E-3,5.499999970E-4,-2.612499986E-3
8.995822740E-1,-1.374999993E-4,5.499999970E-4,-2.612499986E-3
9.020828910E-1,9.624999948E-4,-1.649999991E-3,-2.612499986E-3
9.045832810E-1,-1.374999993E-4,-5.499999970E-4,-3.712499980E-3
9.070838940E-1,-1.374999993E-4,-5.499999970E-4,-2.612499986E-3
9.095845090E-1,9.624999948E-4,-1.649999991E-3,-3.712499980E-3
9.120851250E-1,-1.374999993E-4,5.499999970E-4,-2.612499986E-3
9.145859710E-1,9.624999948E-4,-5.499999970E-4,-5.499999970E-4
9.170863580E-1,-1.374999993E-4,5.499999970E-4,5.499999970E-4
9.195869710E-1,-1.099999994E-3,5.499999970E-4,-5.499999970E-4
9.220875860E-1,-1.374999993E-4,-1.649999991E-3,-1.649999991E-3
9.245884240E-1,-1.099999994E-3,-5.499999970E-4,5.499999970E-4
9.270890410E-1,-1.374999993E-4,5.499999970E-4,1.649999991E-3
9.295894260E-1,-1.374999993E-4,-2.612499986E-3,-5.499999970E-4
9.320900390E-1,9.624999948E-4,5.499999970E-4,5.499999970E-4
9.345906390E-1,9.624999948E-4,5.499999970E-4,5.499999970E-4
9.370912550E-1,9.624999948E-4,5.499999970E-4,3.712499980E-3
9.395918700E-1,2.062499989E-3,1.649999991E-3,2.612499986E-3
9.420924860E-1,-1.374999993E-4,1.649999991E-3,1.649999991E-3
9.445931060E-1,-1.374999993E-4,5.499999970E-4,5.499999970E-4
9.470937210E-1,9.624999948E-4,-5.499999970E-4,1.649999991E-3
9.495943370E-1,-1.374999993E-4,-5.499999970E-4,3.712499980E-3
9.520949530E-1,-1.374999993E-4,1.649999991E-3,2.612499986E-3
9.545955830E-1,9.624999948E-4,1.649999991E-3,2.612499986E-3
9.570961990E-1,-1.374999993E-4,-5.499999970E-4,4.812499974E-3
9.595968140E-1,9.624999948E-4,5.499999970E-4,3.712499980E-3
9.620974290E-1,9.624999948E-4,5.499999970E-4,5.912499968E-3
9.645980440E-1,-1.099999994E-3,-5.499999970E-4,3.712499980E-3
9.670986880E-1,-1.374999993E-4,-5.499999970E-4,6.874999963E-3
9.695993030E-1,-1.374999993E-4,5.499999970E-4,4.812499974E-3
9.720999180E-1,-1.099999994E-3,-5.499999970E-4,6.874999963E-3
9.746005340E-1,-2.199999988E-3,5.499999970E-4,7.974999957E-3
9.771011730E-1,-1.374999993E-4,5.499999970E-4,1.017499994E-2
9.796017890E-1,9.624999948E-4,-5.499999970E-4,7.974999957E-3
9.821024050E-1,-1.374999993E-4,-5.499999970E-4,9.074999951E-3
9.846030200E-1,-1.374999993E-4,5.499999970E-4,7.974999957E-3
9.871036260E-1,9.624999948E-4,-5.499999970E-4,9.074999951E-3
9.896042410E-1,9.624999948E-4,5.499999970E-4,7.974999957E-3
9.921048560E-1,2.062499989E-3,5.499999970E-4,7.974999957E-3
9.946054710E-1,9.624999948E-4,-5.499999970E-4,6.874999963E-3
9.971060860E-1,9.624999948E-4,-5.499999970E-4,6.874999963E-3
9.996067020E-1,2.062499989E-3,-5.499999970E-4,1.017499994E-2
1.002107318E0,-1.374999993E-4,5.499999970E-4,1.113750041E-2
1.004607934E0,9.624999948E-4,1.649999991E-3,1.017499994E-2
1.007108550E0,9.624999948E-4,5.499999970E-4,1.017499994E-2
1.009609165E0,9.624999948E-4,1.649999991E-3,1.223750040E-2
1.012109780E0,2.062499989E-3,1.649999991E-3,1.113750041E-2
1.014610395E0,-1.374999993E-4,5.499999970E-4,1.223750040E-2
1.017111014E0,2.062499989E-3,1.649999991E-3,1.223750040E-2
1.019611629E0,-1.374999993E-4,5.499999970E-4,1.333750039E-2
1.022112244E0,-1.374999993E-4,-5.499999970E-4,1.333750039E-2
1.024612859E0,-1.374999993E-4,1.649999991E-3,1.443750039E-2
1.027113471E0,9.624999948E-4,-5.499999970E-4,1.333750039E-2
1.029614087E0,9.624999948E-4,-5.499999970E-4,1.443750039E-2
1.032114703E0,-1.374999993E-4,5.499999970E-4,1.443750039E-2
1.034615319E0,9.624999948E-4,-5.499999970E-4,1.223750040E-2
1.037115934E0,-1.374999993E-4,-1.649999991E-3,1.223750040E-2
1.039616549E0,9.624999948E-4,1.649999991E-3,1.333750039E-2
1.042117088E0,-1.374999993E-4,5.499999970E-4,1.017499994E-2
1.044617779E0,9.624999948E-4,-5.499999970E-4,1.017499994E-2
1.047118319E0,9.624999948E-4,5.499999970E-4,1.017499994E-2
