"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.252459410E-1,7.989482954E-3,3.728425596E-3,-1.864212751E-2
4.272467610E-1,7.989482954E-3,4.261057824E-3,-2.024002373E-2
4.292478160E-1,7.456851192E-3,5.858954508E-3,-2.024002373E-2
4.312491830E-1,7.989482954E-3,6.924218964E-3,-2.077265643E-2
4.332497690E-1,8.522115648E-3,9.054748341E-3,-2.130528912E-2
4.352505110E-1,7.456851192E-3,1.065264456E-2,-2.237055451E-2
4.372515270E-1,7.456851192E-3,9.054748341E-3,-2.077265643E-2
4.392530110E-1,7.989482954E-3,7.989482954E-3,-2.024002373E-2
4.412538320E-1,7.989482954E-3,6.391586736E-3,-1.864212751E-2
4.432543390E-1,7.456851192E-3,6.391586736E-3,-1.917476021E-2
4.452556670E-1,7.989482954E-3,5.858954508E-3,-1.810949668E-2
4.472575420E-1,8.522115648E-3,4.261057824E-3,-1.970739290E-2
4.492587530E-1,7.456851192E-3,2.663161140E-3,-1.970739290E-2
4.512588710E-1,7.456851192E-3,2.130528912E-3,-1.757686399E-2
4.532599250E-1,4.793690052E-3,5.326322280E-4,-1.864212751E-2
4.552604330E-1,7.989482954E-3,-1.597896684E-3,-1.917476021E-2
4.572603940E-1,7.456851192E-3,-2.130528912E-3,-1.917476021E-2
4.592609020E-1,7.989482954E-3,-1.065264456E-3,-1.864212751E-2
4.612617220E-1,5.858954508E-3,-4.793690052E-3,-1.757686399E-2
4.632622300E-1,6.391586736E-3,-3.195793368E-3,-1.757686399E-2
4.652629720E-1,4.793690052E-3,-5.326322280E-3,-1.704423130E-2
4.672647690E-1,5.858954508E-3,-4.261057824E-3,-1.757686399E-2
4.692664880E-1,6.391586736E-3,-2.663161140E-3,-1.544633508E-2
4.712679720E-1,7.989482954E-3,-1.065264456E-3,-1.491370238E-2
4.732690270E-1,7.456851192E-3,1.065264456E-3,-1.438106969E-2
4.752698080E-1,9.054748341E-3,1.597896684E-3,-9.587380104E-3
4.772708240E-1,6.391586736E-3,2.130528912E-3,-9.587380104E-3
4.792712140E-1,6.924218964E-3,4.261057824E-3,-7.456851192E-3
4.812721520E-1,7.989482954E-3,7.989482954E-3,-6.924218964E-3
4.832730500E-1,6.924218964E-3,5.326322280E-3,-6.391586736E-3
4.852744570E-1,6.924218964E-3,6.924218964E-3,-6.391586736E-3
4.872755110E-1,7.989482954E-3,7.989482954E-3,-5.858954508E-3
4.892763710E-1,8.522115648E-3,7.456851192E-3,-5.326322280E-3
4.912771130E-1,7.989482954E-3,7.456851192E-3,-4.261057824E-3
4.932782460E-1,7.456851192E-3,5.858954508E-3,-2.663161140E-3
4.952792610E-1,6.924218964E-3,7.989482954E-3,-5.326322280E-3
4.972799250E-1,6.391586736E-3,4.793690052E-3,-3.195793368E-3
4.992806670E-1,6.391586736E-3,3.728425596E-3,-3.195793368E-3
5.012808630E-1,6.391586736E-3,2.130528912E-3,-4.261057824E-3
5.032814880E-1,5.326322280E-3,0.000000000E0,-2.663161140E-3
5.052825820E-1,5.326322280E-3,0.000000000E0,-4.793690052E-3
5.072834020E-1,5.326322280E-3,-1.597896684E-3,-3.728425596E-3
5.092843390E-1,5.326322280E-3,-4.793690052E-3,-4.261057824E-3
5.112849250E-1,5.326322280E-3,-4.261057824E-3,-3.728425596E-3
5.132863320E-1,3.728425596E-3,-5.326322280E-3,-3.195793368E-3
5.152877770E-1,3.728425596E-3,-6.924218964E-3,-2.130528912E-3
5.172898860E-1,4.793690052E-3,-7.989482954E-3,-2.130528912E-3
5.192919960E-1,4.261057824E-3,-9.587380104E-3,-3.728425596E-3
5.212940660E-1,3.728425596E-3,-8.522115648E-3,-2.663161140E-3
5.232961360E-1,2.663161140E-3,-7.456851192E-3,-4.793690052E-3
5.252984020E-1,3.195793368E-3,-6.391586736E-3,-4.261057824E-3
5.273000420E-1,5.326322280E-3,-4.261057824E-3,-6.391586736E-3
5.293019570E-1,4.793690052E-3,-2.130528912E-3,-7.989482954E-3
5.313045350E-1,3.728425596E-3,-1.065264456E-3,-1.012001187E-2
5.333068000E-1,3.728425596E-3,1.065264456E-3,-1.065264456E-2
5.353087140E-1,4.793690052E-3,0.000000000E0,-1.331580617E-2
5.373108240E-1,4.793690052E-3,3.195793368E-3,-1.438106969E-2
5.393126210E-1,5.326322280E-3,2.663161140E-3,-1.810949668E-2
5.413146130E-1,5.326322280E-3,2.663161140E-3,-1.757686399E-2
5.433176210E-1,5.326322280E-3,1.597896684E-3,-1.917476021E-2
5.453194170E-1,3.728425596E-3,-5.326322280E-4,-1.917476021E-2
5.473215660E-1,3.728425596E-3,-5.326322280E-4,-2.024002373E-2
5.493235580E-1,4.793690052E-3,-4.261057824E-3,-2.130528912E-2
